21.079,20.411,20.441,20.431,20.591,20.004,18.992,18.963,19.048,19.985,20.994,19.365,19.21,19.296,19.254,18.884,18.087,18.305
21.091,20.451,20.491,20.479,20.635,20.046,19.134,19.044,19.17,20.104,20.956,19.495,19.313,19.38,19.374,19.018,18.171,18.421
21.009,20.434,20.458,20.468,20.638,20.065,19.156,19.115,19.19,20.207,20.927,19.529,19.3,19.408,19.469,19.085,18.264,18.515
20.97,20.43,20.461,20.486,20.662,20.1,19.273,19.175,19.26,20.167,20.881,19.581,19.27,19.445,19.563,19.155,18.352,18.589
20.94,20.442,20.448,20.487,20.674,20.153,19.298,19.197,19.347,20.174,20.827,19.633,19.308,19.54,19.637,19.239,18.497,18.708
20.914,20.441,20.456,20.535,20.725,20.183,19.326,19.257,19.32,20.251,20.891,19.692,19.311,19.5,19.765,19.336,18.603,18.834
21.052,20.506,20.551,20.636,20.789,20.23,19.399,19.303,19.483,20.292,20.898,19.785,19.425,19.636,19.837,19.436,18.678,18.939
21.148,20.564,20.628,20.676,20.821,20.249,19.415,19.312,19.559,20.341,20.83,19.876,19.524,19.714,19.9,19.492,18.819,18.954
21.248,20.612,20.713,20.766,20.888,20.301,19.486,19.347,19.572,20.392,21.036,19.973,19.66,19.78,20.005,19.637,18.95,19.058
21.293,20.682,20.766,20.788,20.893,20.351,19.612,19.41,19.618,20.46,21.006,20.025,19.746,19.866,20.073,19.715,19.047,19.135
21.352,20.749,20.823,20.853,20.979,20.422,19.715,19.645,19.916,20.978,21.018,20.166,19.988,20.072,20.19,19.8,19.14,19.236
21.454,20.787,20.891,20.881,20.986,20.46,19.855,19.722,20.151,21.301,21.008,20.361,20.294,20.169,20.312,20.001,19.253,19.266
21.379,20.761,20.855,20.778,20.847,20.402,19.846,19.694,20.238,21.401,20.951,20.425,20.186,20.061,20.283,20.067,19.349,19.249
21.13,20.694,20.732,20.662,20.694,20.353,19.896,19.686,20.357,21.485,20.893,20.267,19.931,19.734,20.272,19.994,19.275,19.194
21.055,20.646,20.658,20.647,20.728,20.349,19.91,19.791,20.41,21.602,21.019,20.195,20,19.74,20.262,19.928,19.211,19.196
21.252,20.771,20.788,20.808,20.928,20.443,20.131,19.917,20.503,21.727,21.191,20.372,20.452,20.208,20.377,20.045,19.352,19.375
21.362,20.824,20.869,20.774,20.862,20.474,20.088,19.868,20.496,21.79,21.018,20.56,20.545,20.201,20.42,20.219,19.518,19.373
21.195,20.775,20.766,20.682,20.718,20.423,20.089,19.774,20.503,21.848,20.949,20.514,20.339,20.027,20.411,20.173,19.474,19.323
21.04,20.666,20.673,20.575,20.6,20.385,20.081,19.77,20.53,21.849,20.817,20.43,20.099,19.817,20.364,20.118,19.404,19.239
20.951,20.547,20.566,20.471,20.51,20.287,20,19.719,20.469,22.01,20.728,20.181,19.748,19.534,20.273,19.99,19.34,19.199
20.874,20.463,20.48,20.378,20.424,20.203,20.032,19.706,20.464,22.013,20.547,20.01,19.534,19.394,20.166,19.868,19.239,19.098
20.779,20.344,20.404,20.287,20.36,20.135,19.992,19.647,20.372,21.877,20.113,19.987,19.427,19.328,20.086,19.881,19.297,19.134
20.666,20.218,20.298,20.165,20.246,20.008,19.845,19.555,20.248,21.716,19.857,19.909,19.307,19.19,20.039,19.818,19.26,19.079
