"year";"month";"day";"hour";"min";"dataSource";"dryBtemp";"dewPtemp";"relHum";"atmosStationPress";"rad_ext_hor";"rad_dir_nor_ext";"horiz_IR";"global_horiz_rad";"dir_norm_rad";"diff_hor_rad";"global_horiz_illu";"dir_normal_illu";"dif_hor_illu";"zenit_luminance";"wdir";"wspeed";"sky_cover";"opa_sky";"visib";"ceiling_h";"pres_weath_obs";"pres_weath_cod";"precipit_wat";"aerosol_opt_depth";"snow_depth";"days_last_snow";"albedo";"precip_depth";"precip_quant"
"2016";3;24;13;"60";NA;22.175;0.001;8.75;1016;9999;9999;339.600819477973;859;539.940385269058;319.059614730942;999999;999999;999999;9999;290;1.15;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;14;"60";NA;23.1;0.001;6.75;1015;9999;9999;343.875563514204;813;532.438220271577;280.561779728423;999999;999999;999999;9999;311;1.3;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;15;"60";NA;18.4;3.5;26.5;1015;9999;9999;326.550732551337;702;472.335376948412;229.664623051588;999999;999999;999999;9999;328;1.1;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;16;"60";NA;18.7;3.25;25.5;1015;9999;9999;327.612751713824;540.3;368.05859560698;172.24140439302;999999;999999;999999;9999;268;1.15;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;17;"60";NA;18.8;3.75;26.25;1015;9999;9999;328.630754858836;336;222.528358391533;113.471641608467;999999;999999;999999;9999;176;2.35;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;18;"60";NA;17.825;6.5;37.5;1015;9999;9999;327.331284360037;124.7;80.7080437610383;43.9919562389617;999999;999999;999999;9999;176;3.5;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;19;"60";NA;15.55;6.5;44.75;1016;9999;9999;317.213705136785;0;0;0;999999;999999;999999;9999;175;2.05;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;20;"60";NA;13.6;7;54.25;1016;9999;9999;309.945551080743;0;0;0;999999;999999;999999;9999;169;1.4;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;21;"60";NA;12.6;7.5;61.5;1016;9999;9999;305.476523443939;0;0;0;999999;999999;999999;9999;164;0.95;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;22;"60";NA;12.375;7.75;62.75;1020;9999;9999;304.771865618978;0;0;0;999999;999999;999999;9999;156;0.9;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;24;23;"60";NA;11.175;6.75;64.5;1020;9999;9999;298.67094417784;0;0;0;999999;999999;999999;9999;171;1.15;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;0;"60";NA;10.075;6;66.25;1020;9999;9999;293.327829939191;0;0;0;999999;999999;999999;9999;237;0.95;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;1;"60";NA;9.25;6;67.75;1019.5;9999;9999;289.925020773873;0;0;0;999999;999999;999999;9999;237;0.75;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;2;"60";NA;8.625;5.25;68;1019;9999;9999;286.632278160032;0;0;0;999999;999999;999999;9999;238;0.95;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;3;"60";NA;8.275;5;69;1019;9999;9999;284.966694751455;0;0;0;999999;999999;999999;9999;239;0.8;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;4;"60";NA;8.175;4.5;67.75;1019;9999;9999;284.073709745732;0;0;0;999999;999999;999999;9999;238;0.5;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;5;"60";NA;7.625;4;68.25;1019;9999;9999;281.373487042527;0;0;0;999999;999999;999999;9999;244;0.45;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;6;"60";NA;6.95;4;69;1020;9999;9999;278.677473416031;0;0;0;999999;999999;999999;9999;253;0.35;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;7;"60";NA;6.9;3.25;68.75;1021;9999;9999;277.75655369166;69.1;20.3308526662899;48.7691473337101;999999;999999;999999;9999;263;0.5;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;8;"60";NA;13.7;6.75;53.75;1021;9999;9999;310.115719377674;270.7;126.496391128421;144.203608871579;999999;999999;999999;9999;273;0.45;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;9;"60";NA;18.175;2.75;25.75;1022;9999;9999;325.424058853365;477.8;270.949766164725;206.850233835275;999999;999999;999999;9999;278;0.7;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;10;"60";NA;20.925;0.001;13.25;1022;9999;9999;335.382958526051;656.9;398.837172303306;258.062827696694;999999;999999;999999;9999;280;1.15;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;11;"60";NA;22.875;0.001;8.5;1022;9999;9999;345.134821969661;780;477.385482383211;302.614517616789;999999;999999;999999;9999;277;1.05;0.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;12;"60";NA;25.75;0.001;4.25;1021;9999;9999;358.739237026111;860;540.57888686811;319.42111313189;999999;999999;999999;9999;263;0.85;0.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;13;"60";NA;25.325;0.001;8.75;1021;9999;9999;356.703247662783;898;592.343345229888;305.656654770112;999999;999999;999999;9999;241;0.95;0.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;14;"60";NA;27.975;0.001;3.5;1020;9999;9999;383.469677454018;743;417.651401003086;325.348598996914;999999;999999;999999;9999;225;1.1;2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;15;"60";NA;27.15;4.25;13;1019;9999;9999;393.974796793458;713;467.476873381627;245.523126618373;999999;999999;999999;9999;218;2.1;3.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;16;"60";NA;26.975;5;14;1019;9999;9999;404.685232180419;446.9;201.911120712292;244.988879287708;999999;999999;999999;9999;217;3;4.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;17;"60";NA;25.375;6.5;19.25;1019;9999;9999;396.551692356106;203.3;49.6018211501437;153.698178849856;999999;999999;999999;9999;225;2.35;4.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;18;"60";NA;23.275;6.75;23.75;1019;9999;9999;399.074867973953;118.3;59.5165166206436;58.7834833793564;999999;999999;999999;9999;240;1.3;5.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;19;"60";NA;21.075;7.75;32.25;1020;9999;9999;380.332989434841;0;0;0;999999;999999;999999;9999;259;1.4;4.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;20;"60";NA;20.125;5;26.75;1020;9999;9999;387.496224599782;0;0;0;999999;999999;999999;9999;274;1.7;6.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;21;"60";NA;20.375;4.25;24;1020;9999;9999;395.930443989723;0;0;0;999999;999999;999999;9999;284;1.3;8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;22;"60";NA;18.7;6.25;33.75;1022;9999;9999;378.008014309859;0;0;0;999999;999999;999999;9999;290;1.55;6.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;25;23;"60";NA;17.2;6;37;1022;9999;9999;366.417772109295;0;0;0;999999;999999;999999;9999;289;1.9;5.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;0;"60";NA;17.425;5.75;35.5;1022;9999;9999;366.526974304127;0;0;0;999999;999999;999999;9999;292;1.95;5.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;1;"60";NA;16.7;5.25;36;1021;9999;9999;360.849462147988;0;0;0;999999;999999;999999;9999;292;1.45;5.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;2;"60";NA;16.975;5.75;37.5;1021;9999;9999;356.43264896318;0;0;0;999999;999999;999999;9999;294;1.8;4.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;3;"60";NA;16.575;6.25;40.5;1021;9999;9999;342.259966238369;0;0;0;999999;999999;999999;9999;288;1.7;2.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;4;"60";NA;14.45;6;46.25;1021;9999;9999;323.026420428146;0;0;0;999999;999999;999999;9999;284;0.85;1.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;5;"60";NA;14.325;6.5;49;1021;9999;9999;318.838846979182;0;0;0;999999;999999;999999;9999;283;1;1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;6;"60";NA;13.7;6.25;51;1021.5;9999;9999;312.355331998399;0;0;0;999999;999999;999999;9999;282;1.1;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;7;"60";NA;16.45;7.75;45.75;1022;9999;9999;323.99121349972;62.9;14.3726485623771;48.5273514376229;999999;999999;999999;9999;286;1;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;8;"60";NA;16.75;7;42.25;1022;9999;9999;323.790842678986;267.8;117.627970572318;150.172029427682;999999;999999;999999;9999;291;0.9;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;9;"60";NA;18.925;7;36.25;1023;9999;9999;332.872303928617;476.2;264.289605945301;211.910394054699;999999;999999;999999;9999;290;0.75;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;10;"60";NA;20.425;7;31.5;1023;9999;9999;339.763247216423;656.5;394.393589811059;262.106410188941;999999;999999;999999;9999;285;0.75;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;11;"60";NA;23.2166666666667;6.66666666666667;24.6666666666667;1022;9999;9999;353.263850387919;782;471.266949087149;310.733050912851;999999;999999;999999;9999;268;0.9;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;12;"60";NA;23.4;5;20;1022;9999;9999;352.919625158505;800;438.637794146311;361.362205853689;999999;999999;999999;9999;239;0.9;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;13;"60";NA;24.825;4.75;17.5;1021;9999;9999;359.443720272202;883;562.625608412278;320.374391587722;999999;999999;999999;9999;204;1.15;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;14;"60";NA;26.6;3.5;13;1020;9999;9999;368.134731532857;788;482.414841817169;305.585158182831;999999;999999;999999;9999;187;1.45;0.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;15;"60";NA;25.325;8;24.5;1018;9999;9999;369.951304012087;683.1;422.558387141459;260.541612858541;999999;999999;999999;9999;180;2.35;0.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;16;"60";NA;23.575;9.25;30;1018;9999;9999;364.460569858075;467.9;227.468340921938;240.431659078062;999999;999999;999999;9999;177;3.55;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;17;"60";NA;22.475;9;32;1018;9999;9999;360.357998468555;201.9;53.880015359316;148.019984640684;999999;999999;999999;9999;179;2.95;1.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;18;"60";NA;21.45;9;34.75;1018;9999;9999;363.889479374072;161.1;127.937139139129;33.1628608608707;999999;999999;999999;9999;186;2.45;2.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;19;"60";NA;20.15;7.75;34;1018;9999;9999;359.0340582798;0;0;0;999999;999999;999999;9999;195;2.05;2.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;20;"60";NA;18.725;8;39;1018;9999;9999;341.274795801234;0;0;0;999999;999999;999999;9999;209;1;1.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;21;"60";NA;17.275;8;43.5;1018;9999;9999;333.814498017773;0;0;0;999999;999999;999999;9999;252;0.75;1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;22;"60";NA;16.2;8;48.75;1018;9999;9999;328.180948638236;0;0;0;999999;999999;999999;9999;298;1.25;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;26;23;"60";NA;15.225;8.5;54;1018;9999;9999;324.322856697875;0;0;0;999999;999999;999999;9999;303;0.85;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;0;"60";NA;14.425;8;56;1018;9999;9999;319.500671911764;0;0;0;999999;999999;999999;9999;287;0.7;0.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;1;"60";NA;13.525;8;59.75;1018;9999;9999;314.827023726294;0;0;0;999999;999999;999999;9999;285;1.15;0.7;99;25;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;3;"60";NA;15.55;8.25;52.5;1018;9999;9999;324.088799609724;0;0;0;999999;999999;999999;9999;282;1.45;0.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;4;"60";NA;15.275;8.25;52.5;1017;9999;9999;321.434287557107;0;0;0;999999;999999;999999;9999;279;1.45;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;5;"60";NA;14.075;7.5;53.75;1017;9999;9999;316.019952572943;0;0;0;999999;999999;999999;9999;274;1.4;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;6;"60";NA;12.475;6.5;57.25;1017;9999;9999;309.352641209449;0;0;0;999999;999999;999999;9999;271;1.45;0.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;7;"60";NA;13.05;7;58.5;1018;9999;9999;313.750719471674;74.5;21.3650134222848;53.1349865777152;999999;999999;999999;9999;274;1.4;1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;8;"60";NA;15.6;7.25;48;1018;9999;9999;326.778425046615;275.8;123.909387119696;151.890612880304;999999;999999;999999;9999;282;0.65;1.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;9;"60";NA;17.9;7.5;41;1019;9999;9999;336.13163640216;491.4;278.038883428479;213.361116571521;999999;999999;999999;9999;292;1;1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;10;"60";NA;19.925;6.5;31.5;1019;9999;9999;342.91308176176;675;412.777657081285;262.222342918715;999999;999999;999999;9999;298;1.45;0.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;11;"60";NA;21.15;6;27.5;1019;9999;9999;346.561762688972;804;495.543070357148;308.456929642852;999999;999999;999999;9999;295;2.2;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;12;"60";NA;24.475;5.75;19.75;1019;9999;9999;362.182383114367;837;440.274015920521;396.725984079479;999999;999999;999999;9999;279;1.65;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;13;"60";NA;26.1;5.75;17;1019;9999;9999;389.685587031559;487.3;82.9594454486416;404.340554551358;999999;999999;999999;9999;255;2.2;3;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;14;"60";NA;24.8;8;23.5;1018;9999;9999;395.502143823001;690;273.201844677421;416.798155322579;999999;999999;999999;9999;241;1.45;4.2;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;15;"60";NA;25.7;7;20;1018;9999;9999;406.210761634691;592.8;249.007527878542;343.792472121458;999999;999999;999999;9999;249;1.95;5.1;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;16;"60";NA;25.5;8.25;23.5;1016;9999;9999;411.666057110123;347.5;95.6807174819609;251.819282518039;999999;999999;999999;9999;269;2.8;5.7;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;17;"60";NA;25.65;10.75;28.5;1016;9999;9999;417.560465959388;369.9;259.412741870943;110.487258129057;999999;999999;999999;9999;283;2.3;5.9;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;18;"60";NA;24.15;10.5;32;1016;9999;9999;394.538127724063;144.9;109.545422395487;35.3545776045133;999999;999999;999999;9999;273;2.1;4.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;19;"60";NA;22.15;9;32.5;1016;9999;9999;375.91672154182;0;0;0;999999;999999;999999;9999;231;1.95;3.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;20;"60";NA;19.75;8;36.5;1016;9999;9999;357.379535968625;0;0;0;999999;999999;999999;9999;224;1.7;2.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;21;"60";NA;18;7.5;40.25;1016;9999;9999;343.20158355005;0;0;0;999999;999999;999999;9999;239;1.8;1.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;22;"60";NA;16.725;7;42;1016;9999;9999;331.620791176438;0;0;0;999999;999999;999999;9999;259;2.2;1.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;27;23;"60";NA;15.325;6.75;46;1018;9999;9999;322.158551005926;0;0;0;999999;999999;999999;9999;278;1.45;0.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;0;"60";NA;15.5;5.25;40.75;1018;9999;9999;320.590846009824;0;0;0;999999;999999;999999;9999;297;1.25;0.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;1;"60";NA;14.475;5;43.25;1018;9999;9999;315.095790191875;0;0;0;999999;999999;999999;9999;292;2;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;2;"60";NA;12.925;5;48.25;1018;9999;9999;309.718526284219;0;0;0;999999;999999;999999;9999;285;0.95;0.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;3;"60";NA;14.05;5;45.75;1018;9999;9999;313.23754854214;0;0;0;999999;999999;999999;9999;284;1.05;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;4;"60";NA;14.9;3.25;35.5;1017;9999;9999;313.664285291514;0;0;0;999999;999999;999999;9999;283;1.15;0.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;5;"60";NA;15.125;2;30.25;1017;9999;9999;311.192477790521;0;0;0;999999;999999;999999;9999;279;1.3;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;6;"60";NA;13.725;2.5;36.5;1017;9999;9999;305.725009159712;0;0;0;999999;999999;999999;9999;270;1.15;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;7;"60";NA;11.75;3;45.75;1018;9999;9999;298.576314815208;71.1;18.6183750752773;52.4816249247227;999999;999999;999999;9999;263;1.05;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;8;"60";NA;10.725;3.25;50.5;1019;9999;9999;297.838066875382;286.9;140.015376355938;146.884623644062;999999;999999;999999;9999;267;0.8;0.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;9;"60";NA;15.625;5.5;40.25;1020;9999;9999;323.542195378247;503.3;302.638972513751;200.661027486249;999999;999999;999999;9999;279;0.9;1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;10;"60";NA;19.625;3.5;24.25;1020;9999;9999;341.724214247514;680.8;429.994434967087;250.805565032913;999999;999999;999999;9999;292;1.05;1.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;11;"60";NA;20.625;1.75;18.75;1019;9999;9999;355.482013623772;808;514.71199277536;293.28800722464;999999;999999;999999;9999;298;1;2.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;12;"60";NA;20.8;1.75;18.25;1019;9999;9999;357.819184586322;881;556.990402847837;324.009597152163;999999;999999;999999;9999;295;1.2;3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;13;"60";NA;24.15;0.001;9;1019;9999;9999;371.332997906088;818;453.314495530175;364.685504469825;999999;999999;999999;9999;283;1.35;2.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;14;"60";NA;23.625;0.001;10.75;1019;9999;9999;364.869316635642;770;407.861806576514;362.138193423486;999999;999999;999999;9999;262;1.45;2.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;15;"60";NA;25.325;0.5;9.25;1018;9999;9999;378.694334968804;416.3;90.0633067024531;326.236693297547;999999;999999;999999;9999;241;1.35;3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;16;"60";NA;23.475;4.25;18.5;1017;9999;9999;391.338790611867;417;154.326179176186;262.673820823814;999999;999999;999999;9999;227;2.4;5.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;17;"60";NA;24.8;3.75;15.25;1016;9999;9999;401.620202168241;316.4;183.532831934015;132.867168065985;999999;999999;999999;9999;210;3.25;5.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;18;"60";NA;23.825;9;27.5;1016;9999;9999;405.09591634672;158.2;127.916154668013;30.2838453319865;999999;999999;999999;9999;203;2.5;5.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;19;"60";NA;22.25;8;30.25;1016;9999;9999;388.312770434564;0;0;0;999999;999999;999999;9999;205;1.25;5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;20;"60";NA;19.75;8;36.5;1017;9999;9999;379.802814720576;0;0;0;999999;999999;999999;9999;216;0.55;5.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;21;"60";NA;17.775;8;43.5;1017;9999;9999;370.386362500008;0;0;0;999999;999999;999999;9999;235;0.95;5.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;22;"60";NA;16.725;8;46.5;1017;9999;9999;354.338489483732;0;0;0;999999;999999;999999;9999;266;1.1;4.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;28;23;"60";NA;15.575;8;51.25;1019;9999;9999;339.560135704593;0;0;0;999999;999999;999999;9999;290;1.05;2.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;0;"60";NA;14.225;8;55.75;1019;9999;9999;328.383673476993;0;0;0;999999;999999;999999;9999;285;0.75;2.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;1;"60";NA;13.7;7.5;56;1019;9999;9999;323.371336902976;0;0;0;999999;999999;999999;9999;286;0.8;1.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;2;"60";NA;13.025;7;55.75;1018;9999;9999;319.798268952366;0;0;0;999999;999999;999999;9999;281;1.05;1.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;3;"60";NA;12.9;6.75;54.75;1018;9999;9999;318.969982217912;0;0;0;999999;999999;999999;9999;274;1.25;1.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;4;"60";NA;11.725;6;56.75;1018;9999;9999;315.636157902553;0;0;0;999999;999999;999999;9999;267;1;2.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;5;"60";NA;11.525;5.25;56;1017;9999;9999;315.937852916689;0;0;0;999999;999999;999999;9999;259;1.6;2.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;6;"60";NA;11.6;5.75;56;1017;9999;9999;314.814276841061;0;0;0;999999;999999;999999;9999;254;1.35;2.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;7;"60";NA;11.125;5.5;58;1017;9999;9999;309.14442949757;81.2;27.7796349880648;53.4203650119352;999999;999999;999999;9999;253;1;1.8;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;8;"60";NA;10.9;5.5;59.25;1018;9999;9999;307.506797302365;285.1;143.79448871378;141.30551128622;999999;999999;999999;9999;259;0.95;1.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;9;"60";NA;16.55;8.25;47.75;1019;9999;9999;335.101868577237;498;302.407615022746;195.592384977254;999999;999999;999999;9999;272;0.85;1.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;10;"60";NA;20.325;7.5;33.5;1019;9999;9999;352.024523125723;676.9;435.754968521348;241.145031478652;999999;999999;999999;9999;281;0.7;1.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;11;"60";NA;21.75;6.5;26.75;1019;9999;9999;356.93053660973;809;531.708732468422;277.291267531578;999999;999999;999999;9999;284;0.95;1.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;12;"60";NA;23.75;5.5;21.25;1019;9999;9999;365.466070486812;881;581.890411327425;299.109588672575;999999;999999;999999;9999;276;1;1.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;13;"60";NA;25.975;3.25;13.5;1018;9999;9999;374.445351961671;888;593.5473671516;294.4526328484;999999;999999;999999;9999;243;1.05;1.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;14;"60";NA;27.125;3.5;12;1018;9999;9999;376.468544805448;837;577.711125749908;259.288874250092;999999;999999;999999;9999;189;1.7;1.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;15;"60";NA;28.925;4;10.75;1017;9999;9999;384.560677809153;721;508.409897255888;212.590102744112;999999;999999;999999;9999;164;2.4;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;16;"60";NA;23.575;7.75;25.25;1015;9999;9999;361.047610713203;555.2;396.350881977409;158.849118022591;999999;999999;999999;9999;160;2.7;0.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;17;"60";NA;23.6;7.75;25.5;1015;9999;9999;359.579182879468;353.6;253.274426109245;100.325573890755;999999;999999;999999;9999;157;3.2;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;18;"60";NA;23.25;8;26.5;1014;9999;9999;358.186510134475;139.8;102.666300535985;37.1336994640149;999999;999999;999999;9999;156;2.95;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;19;"60";NA;22.275;8;29.25;1015;9999;9999;352.714759706544;0;0;0;999999;999999;999999;9999;157;1.85;0.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;20;"60";NA;20;7.75;34.25;1015;9999;9999;340.930022981135;0;0;0;999999;999999;999999;9999;155;1.05;0.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;21;"60";NA;17.925;7;39.5;1015;9999;9999;329.807429504453;0;0;0;999999;999999;999999;9999;144;0.5;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;22;"60";NA;16.3;6.75;42.75;1015;9999;9999;321.513030778147;0;0;0;999999;999999;999999;9999;133;0.6;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;29;23;"60";NA;14.95;6.25;46.25;1016;9999;9999;314.317978112497;0;0;0;999999;999999;999999;9999;121;0.7;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;30;0;"60";NA;13.95;6.25;50.75;1016;9999;9999;309.976634729718;0;0;0;999999;999999;999999;9999;142;0.6;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;30;1;"60";NA;13.55;8;57.25;1016;9999;9999;310.080090554218;0;0;0;999999;999999;999999;9999;168;0.6;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";3;30;2;"60";NA;12.9;8;61;1016;9999;9999;307.277611829299;0;0;0;999999;999999;999999;9999;187;0.45;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
