,0
21,0.9801200000000001
21,0.95345
21,0.97696
21,0.36933
21,0.34595
21,0.22824
21,0.10435
21,0.68417
21,0.70775
21,0.71917
21,0.89126
21,0.9088299999999999
21,0.98539
21,0.5141100000000001
21,0.3683
21,0.31811999999999996
21,0.28817
21,0.26345
21,0.2328
21,0.20720999999999998
21,0.13388
21,0.76954
21,0.84431
21,0.9232799999999999
21,0.91956
21,0.52687
21,0.46886000000000005
21,0.45327
21,0.43701
21,0.36908
21,0.26187
21,0.185
21,0.1568
21,0.14617
21,0.30471
21,0.48893000000000003
21,0.49106000000000005
21,0.51232
21,0.5206
21,0.53152
21,0.51063
21,0.42558999999999997
21,0.39778
21,0.38963000000000003
21,0.35562
21,0.29975999999999997
21,0.29124
21,0.27931
21,0.17103
21,0.1655
21,0.56795
21,0.57673
21,0.50212
21,0.39491
21,0.38453000000000004
21,0.37365
21,0.36678
21,0.33954
21,0.33134
22,0.29914
22,0.28535
22,0.24616999999999997
22,0.23385
22,0.14096
22,0.099824
22,0.095356
22,0.055591999999999996
22,0.043486000000000004
22,0.027781999999999998
22,0.29065
22,0.34016
22,0.35146
22,0.35936999999999997
22,0.36523
22,0.34136
22,0.29606
22,0.22139
22,0.20736999999999997
22,0.17326
22,0.15966
22,0.15043
22,0.1179
22,0.10176
22,0.083674
22,0.076565
22,0.057540999999999995
22,0.048126
22,0.034913
22,0.54273
22,0.57613
22,0.83229
22,0.44506
22,0.4203
22,0.30494
22,0.25204
22,0.24120999999999998
22,0.23469
22,0.11358
22,0.088616
22,0.060079999999999995
22,0.83939
22,0.6716
22,0.62407
22,0.38166
22,0.37185
22,0.34241
22,0.32700999999999997
22,0.29539
22,0.26973
22,0.20239000000000001
22,0.90507
22,0.99015
22,0.96691
22,0.91575
22,0.9014200000000001
22,0.93353
22,0.9294899999999999
22,0.9142299999999999
22,0.9035700000000001
22,0.47257
22,0.41845
22,0.33224000000000004
22,0.22149000000000002
22,0.19752999999999998
22,0.12912
22,0.12743
22,0.12018
22,0.77853
22,0.87735
22,0.88708
22,0.95301
22,0.55208
22,0.40961000000000003
22,0.32488
22,0.25569000000000003
22,0.17770999999999998
22,0.16226
22,0.14836
22,0.15001
22,0.66127
22,0.9103899999999999
22,0.8044399999999999
22,0.53146
22,0.5194300000000001
22,0.5119
22,0.50392
22,0.47036999999999995
22,0.22109
22,0.20207
22,0.1956
22,0.18341
22,0.17669
22,0.58972
22,0.60736
22,0.62395
22,0.6241
22,0.59162
22,0.5563899999999999
22,0.36765
22,0.35891
22,0.26000999999999996
22,0.22284
22,0.17941
22,0.16776
22,0.21741
22,0.53332
22,0.6099399999999999
22,0.61152
22,0.6819
22,0.6615
22,0.58187
22,0.5319
22,0.45966
22,0.38268
22,0.36817
22,0.36364
23,0.32968000000000003
23,0.23049
23,0.22457
23,0.21915
23,0.21343
23,0.17396
23,0.14289000000000002
23,0.13805
23,0.075325
23,0.07064
23,0.07128999999999999
23,0.04749
23,0.0072253
23,0.3588
23,0.28564
23,0.25495
23,0.24411
23,0.22588000000000003
23,0.21986999999999998
23,0.21799000000000002
23,0.2072
23,0.18800999999999998
23,0.15275999999999998
23,0.096821
23,0.5754199999999999
23,0.73802
23,0.8338899999999999
23,0.82325
23,0.34348
23,0.27501
23,0.24649000000000001
23,0.20131
23,0.10645
23,0.06588
23,0.46337
23,0.59906
23,0.8291700000000001
23,0.63846
23,0.68637
23,0.69793
23,0.70114
23,0.68181
23,0.45793999999999996
23,0.45437
23,0.30501999999999996
23,0.29998
23,0.2971
23,0.20976
23,0.15400999999999998
23,0.5764
23,0.81288
23,0.88276
23,0.88085
23,0.90669
23,0.92186
23,0.9191600000000001
23,0.51212
23,0.47161000000000003
23,0.46381999999999995
23,0.30267
23,0.20658
23,0.19952999999999999
23,0.18067
23,0.15634
23,0.14169
23,0.13446
23,0.59906
23,0.9214399999999999
23,0.96188
23,1.0
23,0.31494
23,0.24916999999999997
23,0.21231
23,0.16975
23,0.5989800000000001
23,0.80565
23,0.84273
23,0.8763
23,0.92975
23,0.8527
23,0.79545
23,0.69376
23,0.6874399999999999
23,0.59012
23,0.50053
23,0.44061000000000006
23,0.43546999999999997
23,0.41856000000000004
23,0.35964
23,0.32164
23,0.30933
23,0.23041999999999999
23,0.225
23,0.21761
23,0.21878000000000003
23,0.19460999999999998
23,0.18919
23,0.39233
23,0.43938
23,0.72587
23,0.74478
23,0.70913
23,0.5595600000000001
23,0.48035
23,0.43176000000000003
23,0.39947
23,0.35428000000000004
23,0.1902
23,0.3712
23,0.66569
23,0.67966
23,0.69852
23,0.7500100000000001
23,0.77608
23,0.71543
23,0.63753
23,0.49795
23,0.48954
23,0.42865
23,0.41928000000000004
24,0.31326
24,0.27171999999999996
24,0.25944
24,0.22899
24,0.19459
24,0.09310800000000001
24,0.05687999999999999
24,0.019066
24,0.14026
24,0.34217
24,0.34429
24,0.38291
24,0.37263
24,0.36830999999999997
24,0.37844
24,0.22113000000000002
24,0.21225
24,0.2062
24,0.20035
24,0.19155999999999998
24,0.17300000000000001
24,0.16382
24,0.14519
24,0.12774000000000002
24,0.12103
24,0.10622000000000001
24,0.034741
24,0.033069
24,0.44123
24,0.46297
24,0.46299999999999997
24,0.52379
24,0.6421600000000001
24,0.65835
24,0.72615
24,0.71838
24,0.71925
24,0.35796
24,0.22566999999999998
24,0.21999000000000002
24,0.20636
24,0.64494
24,0.77207
24,0.77966
24,0.73149
24,0.73961
24,0.7569899999999999
24,0.75361
24,0.722
24,0.41176
24,0.25158
24,0.24764
24,0.16294
24,0.15872
24,0.15453
24,0.13673
24,0.13427
24,0.1261
24,0.8135100000000001
24,0.82027
24,0.9482299999999999
24,0.8983899999999999
24,0.7719
24,0.7709600000000001
24,0.75683
24,0.7972199999999999
24,0.79603
24,0.74949
24,0.45048999999999995
24,0.36144
24,0.35663
24,0.33784000000000003
24,0.32564
24,0.25327
24,0.23990999999999998
24,0.19645
24,0.14961
24,0.14385
24,0.12747
24,0.12205
24,0.11116
24,0.7823100000000001
24,0.8751700000000001
24,0.89194
24,0.97477
24,0.9868299999999999
24,0.9936299999999999
24,0.84062
24,0.42837
24,0.35451
24,0.3358
24,0.31386
24,0.28986999999999996
24,0.28592
24,0.27564
24,0.27055
24,0.14731
24,0.45965
24,0.7270399999999999
24,0.77713
24,0.77615
24,0.56505
24,0.5605100000000001
24,0.51782
24,0.44738
24,0.35509
24,0.27891
24,0.22285
24,0.19496
24,0.18244000000000002
24,0.18067
24,0.15006
24,0.15179
24,0.15658
24,0.3635
24,0.41846000000000005
24,0.40659
24,0.38999
24,0.38142
24,0.37790999999999997
24,0.34526
24,0.32644
24,0.28275
24,0.24156
24,0.21481
24,0.1915
24,0.40679
24,0.6325
24,0.6804899999999999
24,0.66709
24,0.42018999999999995
24,0.39059
24,0.34601
24,0.3409
24,0.33538
25,0.22743000000000002
25,0.20493000000000003
25,0.17531
25,0.17122
25,0.098864
25,0.041233
25,0.028176999999999997
25,0.0018532
25,0.17517
25,0.28572
25,0.31499
25,0.28208
25,0.35246
25,0.35207
25,0.353
25,0.35219
25,0.3304
25,0.24845
25,0.23517
25,0.17604
25,0.17149
25,0.16885
25,0.13985999999999998
25,0.48854
25,0.61134
25,0.76183
25,0.25485
25,0.23340999999999998
25,0.20201
25,0.19992000000000001
25,0.15928
25,0.15320999999999999
25,0.09973
25,0.08125399999999999
25,0.064041
25,0.055274000000000004
25,0.053602
25,0.50855
25,0.77754
25,0.79756
25,0.74761
25,0.44865
25,0.40119
25,0.38541
25,0.26753000000000005
25,0.22288000000000002
25,0.15428
25,0.12707000000000002
25,0.55725
25,0.82401
25,0.82337
25,0.8362799999999999
25,0.43645
25,0.31218
25,0.19516
25,0.17045
25,0.13739
25,0.12385
25,0.11107
25,0.5663699999999999
25,0.99808
25,0.9701299999999999
25,0.64682
25,0.40986000000000006
25,0.38019000000000003
25,0.3256
25,0.30576
25,0.27701
25,0.21802
25,0.21161999999999997
25,0.18812
25,0.8220200000000001
25,0.7863100000000001
25,0.5825899999999999
25,0.6066699999999999
25,0.66638
25,0.65986
25,0.5683199999999999
25,0.56107
25,0.51675
25,0.49536
25,0.32197
25,0.29452
25,0.27451
25,0.20890999999999998
25,0.17299
25,0.17332
25,0.15137
25,0.31272
25,0.60583
25,0.6768
25,0.71963
25,0.64565
25,0.61662
25,0.5804600000000001
25,0.51071
25,0.46697
25,0.45565
25,0.42081999999999997
25,0.3499
25,0.17363
25,0.15642999999999999
25,0.14794000000000002
25,0.43822
25,0.71327
25,0.71167
25,0.70005
25,0.64783
25,0.45387
25,0.42123999999999995
25,0.40294
25,0.33655999999999997
26,0.30116
26,0.26755999999999996
26,0.21001
26,0.0099335
26,0.34442
26,0.36529
26,0.38971999999999996
26,0.33988
26,0.28004
26,0.22221999999999997
26,0.22005
26,0.15159
26,0.14399
26,0.12951
26,0.11889000000000001
26,0.11788
26,0.016146999999999998
26,0.33597
26,0.60865
26,0.68574
26,0.68199
26,0.6824100000000001
26,0.37951999999999997
26,0.18489
26,0.12305
26,0.79322
26,0.8061699999999999
26,0.75066
26,0.6968
26,0.69187
26,0.51715
26,0.38695999999999997
26,0.37525
26,0.27373000000000003
26,0.1607
26,0.78175
26,0.81937
26,0.75447
26,0.74057
26,0.43068
26,0.25372
26,0.24854
26,0.2131
26,0.13334000000000001
26,0.524
26,0.61759
26,0.7249
26,0.9517
26,0.96529
26,0.9879600000000001
26,0.94863
26,0.5535
26,0.53359
26,0.34798
26,0.30594
26,0.25706999999999997
26,0.25182
26,0.24411999999999998
26,0.19579000000000002
26,0.18145
26,0.16846
26,0.16789
26,0.80719
26,0.59073
26,0.61132
26,0.63449
26,0.58075
26,0.575
26,0.5322100000000001
26,0.52158
26,0.48039
26,0.22276999999999997
26,0.21466
26,0.19782
26,0.19425
26,0.59134
26,0.77004
26,0.74955
26,0.71375
26,0.60644
26,0.5363
26,0.50067
26,0.47667
26,0.43208
26,0.41653
26,0.38687
26,0.35814
26,0.33536
26,0.32406999999999997
26,0.24195
26,0.22078000000000003
26,0.85093
26,0.8448899999999999
26,0.83295
26,0.81387
26,0.80862
26,0.80882
26,0.6378
26,0.58646
26,0.53456
26,0.47291000000000005
26,0.44036000000000003
26,0.39674
27,0.33283
27,0.31094
27,0.30803
27,0.24115
27,0.16182
27,0.11220999999999999
27,0.04782
27,0.017041999999999998
27,0.28331999999999996
27,0.36896999999999996
27,0.3523
27,0.31366
27,0.22454000000000002
27,0.21778000000000003
27,0.21095999999999998
27,0.19100999999999999
27,0.17593
27,0.14184000000000002
27,0.091977
27,0.0091526
27,0.26848
27,0.31563
27,0.45497
27,0.47034
27,0.5332100000000001
27,0.55837
27,0.63876
27,0.64252
27,0.64947
27,0.24938000000000002
27,0.16976
27,0.15448
27,0.15300999999999998
27,0.1104
27,0.098357
27,0.074459
27,0.071661
27,0.066428
27,0.68105
27,0.69163
27,0.7377100000000001
27,0.75207
27,0.7612899999999999
27,0.74163
27,0.74447
27,0.56116
27,0.48517
27,0.45721000000000006
27,0.35952
27,0.35428000000000004
27,0.29663
27,0.28699
27,0.85219
27,0.84383
27,0.70708
27,0.75552
27,0.7348399999999999
27,0.7148
27,0.46847
27,0.41501000000000005
27,0.36974
27,0.31556999999999996
27,0.27348
27,0.23861
27,0.76671
27,0.83714
27,0.88597
27,0.64567
27,0.6049100000000001
27,0.54183
27,0.47151000000000004
27,0.4029
27,0.38094
27,0.26682
27,0.16978
27,0.16858
27,0.71343
27,0.7077399999999999
27,0.72563
27,0.62939
27,0.56105
27,0.45241000000000003
27,0.33831
27,0.29673
27,0.2745
27,0.25061
27,0.2063
27,0.21173000000000003
27,0.19901
27,0.17397
27,0.17122
27,0.16672
27,0.50415
27,0.76866
27,0.72778
27,0.48256000000000004
27,0.38958000000000004
27,0.2106
27,0.21026
27,0.19238
27,0.2894
27,0.3313
27,0.44101
27,0.69989
27,0.8426100000000001
27,0.86582
27,0.8801899999999999
27,0.80529
27,0.63003
27,0.5401199999999999
27,0.49612
27,0.43312
27,0.40133
28,0.29682
28,0.25028
28,0.22269
28,0.21861999999999998
28,0.16584000000000002
28,0.14402
28,0.07501100000000001
28,0.07017000000000001
28,0.022816
28,0.37009000000000003
28,0.41248999999999997
28,0.40919
28,0.34068000000000004
28,0.31384
28,0.26338
28,0.15742
28,0.14262
28,0.11264
28,0.054852
28,0.035031
28,0.025863
28,0.019968
28,0.18342
28,0.28257
28,0.35286999999999996
28,0.42998000000000003
28,0.5957
28,0.63677
28,0.67747
28,0.43288000000000004
28,0.34518000000000004
28,0.30879
28,0.29894
28,0.23209000000000002
28,0.18119000000000002
28,0.12559
28,0.062877
28,0.034836
28,0.033308
28,0.33363000000000004
28,0.64866
28,0.72917
28,0.80437
28,0.76457
28,0.74674
28,0.80113
28,0.75115
28,0.7044600000000001
28,0.59106
28,0.53041
28,0.44077
28,0.42858999999999997
28,0.36623
28,0.24706999999999998
28,0.23515
28,0.2233
28,0.19983
28,0.17662
28,0.12852
28,0.75747
28,0.76513
28,0.79067
28,0.75437
28,0.33764
28,0.20524
28,0.12137
28,0.84404
28,0.8938799999999999
28,0.81145
28,0.7268899999999999
28,0.6219399999999999
28,0.61023
28,0.35839
28,0.31193000000000004
28,0.30649
28,0.30441999999999997
28,0.27555999999999997
28,0.25966999999999996
28,0.24952
28,0.21449000000000001
28,0.20368
28,0.15452
28,0.13635
28,0.1312
28,0.13335
28,0.64987
28,0.71804
28,0.60051
28,0.56988
28,0.36369
28,0.20676999999999998
28,0.17482
28,0.1607
28,0.14381
28,0.11914000000000001
28,0.1176
28,0.72849
28,0.73945
28,0.8220299999999999
28,0.82981
28,0.44801
28,0.43982
28,0.41391999999999995
28,0.37422
28,0.36935999999999997
28,0.29275
28,0.28536999999999996
28,0.28233
28,0.25726
28,0.21544000000000002
28,0.20254
28,0.1902
28,0.81607
28,0.8555200000000001
28,0.90251
28,0.70519
28,0.62075
28,0.42111000000000004
28,0.4054
28,0.38502
28,0.37986
28,0.34611
28,0.32743
29,0.31344
29,0.28206
29,0.2589
29,0.2444
29,0.19530999999999998
29,0.095033
29,0.086289
29,0.071878
29,0.005889500000000001
29,0.0033356
29,0.018198
29,0.023786
29,0.030570999999999997
29,0.047583999999999994
29,0.07269400000000001
29,0.28324
29,0.37003
29,0.27671
29,0.2778
29,0.26250999999999997
29,0.19313
29,0.10177
29,0.085263
29,0.07403
29,0.003557
29,0.33599
29,0.34009
29,0.5837100000000001
29,0.6079399999999999
29,0.6914600000000001
29,0.69457
29,0.6996
29,0.69275
29,0.40821999999999997
29,0.27637
29,0.25163
29,0.22791
29,0.22263000000000002
29,0.12455
29,0.10585
29,0.093925
29,0.038114999999999996
29,0.5542600000000001
29,0.6301399999999999
29,0.7335699999999999
29,0.66862
29,0.69107
29,0.7315
29,0.72458
29,0.68471
29,0.6693600000000001
29,0.58699
29,0.36458
29,0.27345
29,0.36289
29,0.7903899999999999
29,0.82506
29,0.81735
29,0.80988
29,0.47098
29,0.46182
29,0.36865
29,0.34920999999999996
29,0.27835
29,0.17254
29,0.15047
29,0.10440999999999999
29,0.61161
29,0.6433800000000001
29,0.6715800000000001
29,0.82245
29,0.90746
29,0.40349
29,0.40062
29,0.38621
29,0.36273
29,0.33447
29,0.32282
29,0.30066
29,0.29823
29,0.24376
29,0.23753000000000002
29,0.16489
29,0.73418
29,0.8240299999999999
29,0.57844
29,0.5709
29,0.6723600000000001
29,0.66362
29,0.5149
29,0.37739
29,0.35462
29,0.34357
29,0.29286
29,0.257
29,0.22754000000000002
29,0.19482
29,0.18528
29,0.18392999999999998
29,0.1698
29,0.2168
29,0.4715
29,0.5767800000000001
29,0.6033
29,0.80188
29,0.75665
29,0.54486
29,0.5311
29,0.45652
29,0.32627
29,0.27048
29,0.21344000000000002
29,0.17977
29,0.37301
29,0.64225
29,0.8447899999999999
29,0.85916
29,0.86608
29,0.84495
29,0.7369
29,0.63671
29,0.59042
29,0.54585
29,0.46363999999999994
30,0.29409
30,0.184
30,0.14006
30,0.13616
30,0.076404
30,0.05769199999999999
30,0.032206
30,0.016897
30,0.1418
30,0.36302
30,0.39866
30,0.39841
30,0.38074
30,0.3847
30,0.3718
30,0.24616999999999997
30,0.16798
30,0.15467999999999998
30,0.1433
30,0.13355
30,0.11812
30,0.11762
30,0.1176
30,0.069547
30,0.0516
30,0.039488
30,0.034287
30,0.25438
30,0.29219
30,0.58305
30,0.60328
30,0.6343300000000001
30,0.60977
30,0.61927
30,0.6036100000000001
30,0.61144
30,0.61579
30,0.32963000000000003
30,0.28058
30,0.26857
30,0.039824
30,0.60763
30,0.79456
30,0.75055
30,0.58812
30,0.40594
30,0.3229
30,0.25474
30,0.22889
30,0.2218
30,0.2121
30,0.16579000000000002
30,0.11838
30,0.10801
30,0.084235
30,0.089431
30,0.813
30,0.86239
30,0.8617299999999999
30,0.75802
30,0.6984600000000001
30,0.72212
30,0.7143
30,0.71436
30,0.43538999999999994
30,0.32993
30,0.25938
30,0.18078
30,0.14712
30,0.080979
30,0.081272
30,0.073375
30,0.080469
30,0.56557
30,0.9152
30,0.7026600000000001
30,0.68734
30,0.6300899999999999
30,0.6088399999999999
30,0.30853
30,0.3005
30,0.13247
30,0.13177
30,0.5049399999999999
30,0.5575100000000001
30,0.70798
30,0.7723899999999999
30,0.80348
30,0.55135
30,0.55171
30,0.58644
30,0.68866
30,0.51749
30,0.32255
30,0.17296
30,0.14282999999999998
30,0.24075
30,0.80348
30,0.77781
30,0.7216600000000001
30,0.67045
30,0.5657399999999999
30,0.34724
30,0.27548
30,0.24488000000000001
30,0.21133000000000002
30,0.20926
30,0.17602
30,0.19024000000000002
30,0.44435
30,0.7520899999999999
30,0.7953
30,0.8274
30,0.90451
30,0.95415
30,0.76931
30,0.6330399999999999
30,0.52062
30,0.49968
30,0.4563
30,0.4129
30,0.39261
30,0.39077
30,0.38683
30,0.33859
31,0.29609
31,0.24148000000000003
31,0.22780999999999998
31,0.21229
31,0.13885
31,0.13598
31,0.11231
31,0.06149299999999999
31,0.047309
31,0.016363
31,0.35496
31,0.37282
31,0.36351999999999995
31,0.24705
31,0.19353
31,0.18692
31,0.062317
31,0.018807
31,0.012244
31,0.24554
31,0.28522
31,0.2985
31,0.3352
31,0.39611999999999997
31,0.50822
31,0.54773
31,0.64649
31,0.68874
31,0.6852699999999999
31,0.68085
31,0.68304
31,0.69079
31,0.24078000000000002
31,0.13543
31,0.09134500000000001
31,0.05876
31,0.047844
31,0.034181
31,0.021347
31,0.019207
31,0.015037
31,0.76668
31,0.72769
31,0.7387699999999999
31,0.7330800000000001
31,0.71631
31,0.44686000000000003
31,0.4371
31,0.40281
31,0.30241
31,0.295
31,0.23958000000000002
31,0.22511
31,0.19053
31,0.13479000000000002
31,0.13204000000000002
31,0.096528
31,0.081528
31,0.08054700000000001
