0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,,,,,0.7719,,,,,,,,,
,,,,,,,,,,0.70708,,,,,0.72332,
,,,,,,0.88085,,0.82401,,,,,0.6984600000000001,,,
,,,0.59851,,,0.90669,,,,,,,,,,
,,,,,,,,,,,,,,0.78754,0.7266199999999999,0.82321
,,,,,,,,,,,,,,,,
,0.5372,,,,,0.92186,,,,0.75552,,,,0.79703,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,0.91575,,,,,,,,,,,
,,,,,,,0.7709600000000001,,,,,,,,,
,,,,,,,,,,0.7348399999999999,,,,,,
0.53808,,,,,,,,,,,,,,,,0.78096
,,,0.5996199999999999,,,,0.75683,,,,0.76513,,,,,0.7549899999999999
,,,,,,,,0.82337,,,,,,,,
,,,,,,,,,,,,,,,,0.74422
,0.51161,,,,,,,,,,,,,,,
,,,,0.95345,0.9014200000000001,,,,,,,,,,,
,0.51637,0.78315,,,,,,,,,,,,,,
,,,0.62707,,,,,,,,,,,,,
,,,,,,,,,0.75447,,,,,,,
0.52541,,,,,,,,,,0.7148,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.7972199999999999,,,,,0.82506,,,,
,,,,,0.93353,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.83439,,,,,,,,,0.79067,,,,,
,,,,,0.9294899999999999,,,,,,,0.81735,,,,
,,,,,,,,,,,0.75437,,,,0.72346,
,,,,,,,,,,,,,0.72212,,,0.71931
,,,,,,,,,,,,,0.7143,,,
0.54966,,,,0.97696,,,0.79603,,,,,,0.71436,0.79204,,0.88297
0.5484899999999999,0.55382,,,,0.9142299999999999,0.9191600000000001,,0.8362799999999999,,,,0.80988,,,0.72927,
,0.54186,,,,0.9035700000000001,,,,,,,,,,,
,0.53892,,,,,,0.74949,,0.74057,,,,,,0.69794,
0.5087,,,,,,,,,,,,,,,,
,,,0.5494600000000001,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0.43645,,,,,,,,
,0.5795600000000001,,,,0.47257,,0.45048999999999995,,,,,0.47098,0.43538999999999994,,,
,,0.61154,,,,,,,,,,0.46182,,,,
,,0.6029,,,,0.51212,,,,,,,,,,0.47931
,,,0.47708999999999996,,,,,,,,,,,,,
0.43713,,,,,,,,,,,,,,0.40824,,
,,,,,,,,,,0.46847,,,,,,
,,,,,,,,,,,,,,0.38683,,
,,,,,0.41845,0.47161000000000003,,,,,,,,,,
,,,,,,0.46381999999999995,,,0.43068,,,,,,,
,,,,0.36933,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.53554,,,,,,,,,,,,,0.30896999999999997,
,,,,,,,,,,,,,,,,0.40073000000000003
,,0.5214300000000001,,,,,,,,0.41501000000000005,,,,,,
0.39476,,,,0.34595,,,0.36144,,,,,,0.32993,,,
,,,,,,,0.35663,,,,,0.36865,,,,
,,,,,,,,,,,0.33764,,,0.32025,,
,,,,,,,,,,,,,,,,
,0.19254000000000002,,,,,,,,,,,,,,,0.36396999999999996
,,,,,,,,0.31218,,,,0.34920999999999996,,,,0.35824
,,,,,,,0.33784000000000003,,,,,,,,,
,,,0.36200000000000004,,,,,,,,,,,,,
,,,0.3587,,,,,,,,,,,,,
0.35929,,,,,,,0.32564,,,0.36974,,,,,,
,,,,,,,,,,,,,,,,
,,,,,0.33224000000000004,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.25938,0.26265,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.31556999999999996,,0.27835,,,,
,,,,,,,0.25327,,,,,,,,0.21966,
,,,,,,0.30267,,,,,,,,,,0.29114
,,,,0.22824,,,0.23990999999999998,,,,,,,,,
,0.30387,,0.26921,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.27348,,,,,,
,,,,,,,,,0.25372,,,,,,0.19557,
,,,,,,,,,0.24854,,0.20524,,,,0.19088,
,,,,,,,,,,,,,,,,
,,,0.22719,,0.22149000000000002,,,0.19516,,,,,0.18078,,,
,,,0.2195,,,,0.19645,,,,,,,,,
0.22221999999999997,,,,,,,,,,0.23861,,,,,,
,,,,,,,,,,,,,,,,0.19555
0.2007,,,,,,,,,,,,,,,,
,,,,,0.19752999999999998,,,,0.2131,,,,,,,
,,,,,,,,0.17045,,,,,0.14712,,,
,,,,,,,,,,,,0.17254,,,,
,,0.22554000000000002,,,,0.20658,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.21516,,,,0.19952999999999999,,,,,,,,,,
,,0.20928000000000002,,,,,,,,,,,,,,
,,,0.17049,,,,,,,,,0.15047,,,0.11677,
,,,,,,,,,,,,,,,,
,,0.19654000000000002,,,,,,,,,,,,,,
,,,,,,0.18067,0.14961,,,,,,,,0.10532000000000001,
,,,,,,,0.14385,,,,,,,,,
,,,,,,,,0.13739,,,,,,0.10457999999999999,0.09918300000000001,
,,,,,,,,,,,,,,0.099196,,
,,,,,,,,,,,0.12137,,,,,
,,,,,,,,,,,,,,,,
,,,,,,0.15634,0.12747,0.12385,,,,,,,,0.10214
,,,,,,,,,,,,,,,,
,,,,,,,0.12205,,,,,,,,,
0.08909700000000001,0.12283,,,,,,,,,,,,0.080979,,,
,,,,,,,,,,,,0.10440999999999999,,,,
,,,,,0.12912,,,,,,,,0.081272,,,
,0.12927,,,,0.12743,,,,,,,,,,,
,,0.14292,,,,0.14169,,,,,,,,,,
,,,,0.10435,,,,,,,,,,,,0.06966900000000001
,,,,,,0.13446,,,,,,,,,,
,,,,,,,,,0.13334000000000001,,,,,,0.069276,
,,,,,,,,0.11107,,,,,,,,
,,,,,0.12018,,0.11116,,,,,,0.073375,,,
,,,0.12544,,,,,,,,,,0.080469,,,
,,,,,,,,,,,,,,,,
,0.38111999999999996,,,,,,,,,,,,,,0.42268,
,,,,0.68417,,,,,,,,,,,,
,,0.46566,,,,,,,0.524,,,,,,,
,,,,0.70775,,,,0.5663699999999999,,,,,,,,0.49249
,,,,0.71917,,,,,,,,,,,,
,,,,,,0.59906,,,,,,,0.56557,0.5615899999999999,,
,0.2759,,,,,,,,,,,,,,,
,,,,,,,,,0.61759,,,,,,,
,,,0.52969,,0.77853,,,,,,,0.61161,,0.61356,,
,,,,,,,,,,,,0.6433800000000001,,,,0.54423
,,,,,,,,,,,,0.6715800000000001,,,,
,,0.67723,,,,,,,0.7249,,,,,,,
,0.40008,,,,,,0.7823100000000001,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,0.87735,,,,,0.76671,,,,,,
,,,,0.89126,0.88708,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.7709,0.6412,,,,,,,,,0.82245,,,,
,,,,,,,0.8751700000000001,,,0.83714,0.84404,,,,,
,,,,0.9088299999999999,,,0.89194,,,,,,,,0.82135,0.79327
,,,,,,,,,,,,,,,0.8302700000000001,
,,,,,,,,,,,0.8938799999999999,,,,,
,0.4838,,,,,,,,,,,,0.9152,,,
,,,,,,,,,0.9517,,,0.90746,,,0.9000299999999999,
,,,,,,,,,0.96529,,,,,,,
,,,,,,0.9214399999999999,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.97477,,,,,,,,,
,,,,,,,,,0.9879600000000001,,,,,,,
,,,,,0.95301,,,,,,,,,,,
,,,,,,0.96188,,,,,,,,0.9815299999999999,,0.89404
,0.58841,,,,,,,0.99808,,,,,,0.9877,,0.8881600000000001
,,,,,,,,,,,,,,0.9835200000000001,0.98039,
0.69768,,,0.73697,,,,,,,,,,,,,
,0.60283,,,,,,,,,,,,,,,
,,0.9446200000000001,,,,,0.9868299999999999,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.9936299999999999,,,,,,,,,
,,,,,,1.0,,,,,,,,0.99503,,0.8840399999999999
,,,,0.98539,,,,0.9701299999999999,0.94863,,,,,,,
,,0.89036,,,,,0.84062,,,0.88597,,,,,,
,,,0.64522,,,,,,,,0.81145,,,,,
0.6462100000000001,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,0.5133300000000001,,,,,,,,,,0.7268899999999999,,0.7026600000000001,,,
,,,,0.5141100000000001,,,,,,,,,0.68734,,,
,,,0.5575600000000001,,,,,0.64682,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,0.55208,,,,,,,,0.6300899999999999,,,
0.53704,0.47576999999999997,,,,,,,,,,,,,,,
,,,,,,,,,,0.64567,0.6219399999999999,,0.6088399999999999,,,
,,,,,,,,,,,0.61023,,,,,
,,,,,,,,,,,,,,,,
,,0.6329199999999999,,,,,,,,0.6049100000000001,,,,,,0.59006
0.4676,,,0.48268999999999995,,,,,,,,,,,,,0.59463
,,,,,,,,,,,,,,,,
,0.41408,,,,,,,,0.5535,,,,,,,
,,,,,,,,,0.53359,,,,,,,
,,,,,,,,,,0.54183,,,,,,
,,,,,,,,,,,,,,,,0.47178000000000003
,,,,,,,,,,,,,,,,
,,,,,,,0.42837,,,,,,,0.43756000000000006,0.39296,
,,,,0.3683,,,,,,,,,,,,
,0.33446,,,,0.40961000000000003,,,0.40986000000000006,,,,,,,,
,,,,,,,,,,0.47151000000000004,,,,,,
,0.43733999999999995,,,,,,,0.38019000000000003,,,,,,,,0.39471
,,,,,,,,,,,,,,,,
0.38424,0.46592,,0.42007,,,,,,,,,,,,0.31306999999999996,0.39093
,,,,,,,,,,,,0.40349,,,,
,,0.4981,,,,,,,,,,0.40062,,,,
,,,,,,,,,,,0.35839,,,0.34733,,
,,,,,,,,,,,,0.38621,,,,0.39393
,,,,,,,,,,,,,,,,
,,,0.3745,,,,0.35451,0.3256,,,,,,,,0.38465
,,,,,,,,,,,,0.36273,,,0.27157,
,,,,,,,,,,0.4029,,,,,,
,,,,0.31811999999999996,,,,,,,,,,0.31119,,
,,0.44598999999999994,,,,,,,,,,,0.30853,,,
,,,0.35406,,,,0.3358,,,,,,,,,
,,,,,,,,0.30576,,,,,,,,
0.34658,,,,,,,,,,,0.31193000000000004,,0.3005,,0.25701999999999997,
,,,,,,,,,,0.38094,0.30649,,,,,
,,,,,,,,,0.34798,,0.30441999999999997,,,,,
,,,,,,,,,,,,,,0.28573000000000004,,
,0.37473,,,,,,,,,,,0.33447,,,,
0.32975,,0.40584000000000003,,0.28817,0.32488,,0.31386,,,,,,,,,
,0.36756,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.32282,,,,
,,,,,,,,,,,,,,,,
,,,0.31405,,,,,,,,,,,,,
,,0.37990999999999997,,,,,,0.27701,,,,,,,,
,,,,0.26345,,,,,,,0.27555999999999997,,,,,
0.30609000000000003,,,,,,,,,,,,,,0.26111,,
,,,,,,,0.28986999999999996,,,,,,,,,
,,,,,,,,,,,,0.30066,,,,
,,,,,,,0.28592,,,,,0.29823,,,,
,,,,,,,,,0.30594,,,,,,0.20839000000000002,
0.29256,,,0.29097,,,,,,,,0.25966999999999996,,,,,
,0.32097,,,,,,,,,,,,,,0.19938,
,,,0.28037,,,,0.27564,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.33431,,,,,0.27055,,,,,,,,,
,,0.33098,,,,0.31494,,,,,,,,,,
,,,,,,,,,,,0.24952,,,,,
,0.2989,,0.26786,0.2328,,,,,,,,,,0.22626,,
0.26592,,,,,,,,,,,,,,,,
0.26404,,,,,0.25569000000000003,,,,,,,,,0.21644000000000002,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.20339000000000002,,
,,,,,,,,,0.25706999999999997,,,0.24376,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0.21802,0.25182,,,,,,0.16247,
,,,,,,,,,,,0.21449000000000001,,,,,
,,,,,,,,,,,,0.23753000000000002,,,,
,,,0.22943000000000002,0.20720999999999998,,,,0.21161999999999997,0.24411999999999998,,0.20368,,,,,
,,0.28279,,,,,,,,0.26682,,,,,,
,0.25671,,,,,0.24916999999999997,,,,,,,,,,
,,,,,,,,0.18812,,,,,,,,
,0.245,,,,,,,,,,,,,,,0.21938000000000002
,0.23593000000000003,,,,,,,,,,,,,0.16601,,
,0.22784000000000001,,0.19497,,,,,,,,,,,,,
,,,,,,0.21231,,,,,,,,,,
,,,,,,,,,,,,,,0.15862,,
,,,,,0.17770999999999998,,,,,,0.15452,,,,0.13596,0.19738
,0.20788,,0.17615999999999998,,,,,,,,,,,,0.13155,
,,,,,,,,,0.19579000000000002,,,0.16489,,,,
,0.19519,,,,,,,,,,,,,,,
,,,,,0.16226,,,,,,,,,,,0.18197
,0.18884,,0.16033,,,,0.14731,,0.18145,,,,,,,
,,0.19635999999999998,,0.13388,,,,,,,,,,,,
,,,,,,,,,,,0.13635,,,,,
,,,,,,,,,,,,,0.13247,,,
,,,0.14881,,,0.16975,,,0.16846,,0.1312,,,,,
,0.17677,,,,,,,,,0.16978,,,,,,
,,,0.14448,,,,,,,,,,,,,
0.14574,,,,,,,,,,,,,,,,
,,,,,0.14836,,,,0.16789,,,,0.13177,,0.11447,
,0.17875,,0.14515,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.16858,0.13335,,,,,
,,0.18394000000000002,,,,,,,,,,,,,,
0.1447,,,0.14776,,0.15001,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.37585999999999997,0.37266,
,0.23560999999999999,,,,0.66127,,0.45965,,,,,,,,0.47265,
,,,,,,,,,,,,,0.5049399999999999,,,
,,,,,,0.5989800000000001,,,,,,,,,,
,,,,0.76954,,,,,,,,,,,,
,0.2981,,,,,,,,,,,,0.5575100000000001,,,
,,,,,,,,,,,,,,,,0.6308699999999999
,,,,0.84431,,,,,,,,,,0.6532100000000001,,
,0.40518000000000004,,,,,0.80565,0.7270399999999999,,,,0.64987,,,,,
,,,,,,,,,,,,,,,,
0.7426699999999999,,0.72983,,,,0.84273,0.77713,,,,,,,,,
,,,,,,,0.77615,,,0.71343,0.71804,0.73418,0.70798,,,
,,,,,,,,,,,,,,,,
,0.46345,,,,,,,,,,,,,,,
,,,,0.9232799999999999,,,,,,,,,,,,
0.55433,,0.7663399999999999,,0.91956,,,,,,,,,,,,
0.55567,,,,,,0.8763,,,,,,,0.7723899999999999,,0.74942,0.83949
,,,,,,,,,,,,,,,,
0.57328,,,,,,,,,,,,,0.80348,,0.78675,
,,,,,,0.92975,,,,,,,,,,
,,,,,0.9103899999999999,,,0.8220200000000001,0.80719,,,0.8240299999999999,,,,
,,0.80977,,,,,,0.7863100000000001,,,,,,,,
0.51956,,,,,0.8044399999999999,0.8527,,,,,,,,,,0.81361
,,,,,,,,,,,,,,,0.67896,
,,0.75439,,,,0.79545,,,,,,,,,,
,0.50434,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.72593
,,,,,,,,,,,,,,,,
,,0.6924899999999999,,,,,,,0.59073,,,,,,,
,,,,,,,,,,,,,0.55135,,0.54597,
,,,,,,,,,,,,0.57844,,,,
,0.44716000000000006,,,0.52687,,,,,,,,0.5709,,,,
,,0.6621199999999999,,,,,,,,,,,0.55171,,,
,,,,,,,,0.5825899999999999,,,,,,,,
0.50065,,,,,,0.69376,,0.6066699999999999,0.61132,,,,0.58644,0.60917,0.57922,
0.5069100000000001,,,,,,,,,,,,,,,,0.6783600000000001
,,,,,,0.6874399999999999,,,,,,,,,0.64989,
,,,,,,,,,,0.7077399999999999,,,,0.68953,,
,,,,,,,,,,,,,,,0.68882,
,,,,,,,,,,0.72563,,,,,,
,0.48658,,,,,,,0.66638,,,,,,,,
,,0.7075199999999999,,,,,,0.65986,,,,0.6723600000000001,0.68866,,,
,,,,0.46886000000000005,,,,,,,,0.66362,,,,
,,,,,,,,,,,,,,,,
,,,,,0.53146,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,0.63449,,,,,,,
,,,,,0.5194300000000001,,0.56505,,,0.62939,,,,,,
,,,,,,,,0.5683199999999999,,,,,,,,
,0.47346000000000005,,,,,0.59012,,0.56107,,,,,,,,0.64569
,,,,0.45327,,,0.5605100000000001,,,,,,,,,
,,,,,,,,,,,0.60051,,,,,
,,,,,,,,,,,,,,,,
,0.46741000000000005,,,,0.5119,,,0.51675,,,0.56988,,,0.56042,0.5253399999999999,
,,,,,,,0.51782,,0.58075,,,,,,,
,,,,,0.50392,,,,0.575,,,,,,,0.60756
,0.46402,,,0.43701,,,,,,,,,,,,
,,,,,,,,0.49536,,,,,0.51749,,0.49,
0.45921999999999996,0.44826000000000005,,,,,,,,,0.56105,,,,,,
,,,,,,,,,0.5322100000000001,,,,,,,
,,,,,0.47036999999999995,,,,0.52158,,,0.5149,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.44738,,,,,,,0.45058000000000004,,0.48694
,,0.49108999999999997,0.43081,,,0.50053,,,0.48039,,,,,0.43793000000000004,,
0.38822,,0.47843,,,,,,,,,,,,,,
0.37921,,,,0.36908,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.45241000000000003,,,,0.37928,,
,,,0.43604,,,,,,,,,,,,,
,0.4835,,,,,,,,,,,,,,,
,,,,,,,,,,,0.36369,,,0.36279,,
,,,,,,0.44061000000000006,,,,,,,,,,
,,,,,,0.43546999999999997,,,,,,,,,,
,,,0.40114,,,,,,,,,,,,,
,,,,,,,,,,,,0.37739,,,,
,,,,,,0.41856000000000004,0.35509,,,,,,0.32255,,,
,,,,,,,,0.32197,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.35462,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.34357,,,,
,,,,,,,,,,,,,,,,
0.35345,,0.44166000000000005,,,,,,0.29452,,,,,,0.29274,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
0.33821999999999997,,,,,,,,0.27451,,0.33831,,,,,,0.32398000000000005
,,,,,,0.35964,,,,,,,,,0.20726999999999998,
,,0.40581999999999996,0.32169000000000003,,,,,,,,,0.29286,,0.251,,
,,,,,,,,,,,,,,,,
,,,,,,,0.27891,,,,,,,,,
0.32209,,,,,,,,,,,,,,,0.20429,
,,0.37665,,,,,,,,,,,,,,0.30576
,,,,,,,,,,,,0.257,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.29673,,,,,,
,0.34398,,,0.26187,,,,,,,,,,,,
,,,,,,0.32164,,,,,,,,,,
,0.34104,,,,,,,,,,,,,,,0.29123000000000004
,,,,,,,,,,,,,,,,
,,,,,,0.30933,,,,,,,,,,
,,0.33976999999999996,,,,,,,,0.2745,,,,0.20581999999999998,,
,,,,,,,,,,,0.20676999999999998,0.22754000000000002,,,,
,,,,,,,,,,,,,,0.19760999999999998,0.1792,
,,,,,,,,,,0.25061,,,0.17296,,,0.25753000000000004
,,0.30864,,,,,0.22285,0.20890999999999998,,,,,,,,
,,,,,,,,,,,,,,,0.16362000000000002,
0.25582,,,,,0.22109,,,,,,0.17482,0.19482,,,,
,,,,,,,,,0.22276999999999997,,,,,,,
,,,,,,,,,,,,,,,0.15395,
,,,,,,,,,,,,,,,,
,,,,,,,,,0.21466,,,0.18528,,,,
0.23713,,,,,,,,,,,,0.18392999999999998,,,,
,,,,,0.20207,,0.19496,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.14217,
,,,,0.185,,,,,,,,,,,,0.20958000000000002
,,,,,,,,0.17299,,,,,,,,
,,,0.20115999999999998,,,,,,,,,,,,,0.20196
,,,,,,,,,,,,,,,,
,,,,,,,,,0.19782,,,,,0.15932000000000002,,
,,,,,,,,,,,,,,,,
0.21298000000000003,,,,,,,,,,0.2063,,,,,,
,,,0.20122,,,,,,,,,0.1698,,,,
,,,,,0.1956,,,0.17332,,0.21173000000000003,0.1607,,,,,
0.20398,,,,,,0.23041999999999999,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,0.225,,,,,,,,,0.13344,
,,,,,0.18341,,,,0.19425,,,,,,,
,,,,,,,,,,0.19901,,,0.14282999999999998,,,
,0.2311,,,,,,0.18244000000000002,,,,,,,,,
,,,,,,,0.18067,,,,,,,0.14495999999999998,,
,,,,,,,,,,,,,,,,
0.18378,,,,,,0.21761,,,,,,,,0.14287,,
,,,,,,0.21878000000000003,,,,,,,,,,
,,,,,0.17669,,,,,,0.14381,,,,,
,,,,,,,,,,,,,,,,
,,,,0.1568,,,,0.15137,,,,,,0.12988,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.125,0.10876,
,,,,,,,,,,0.17397,0.11914000000000001,,,0.12252,0.10667,
,,,,,,0.19460999999999998,,,,0.17122,0.1176,,,,,
,,,,,,,,,,0.16672,,,,0.11812,,
,,,,,,0.18919,0.15006,,,,,,,,,
0.14317,,,,,,,0.15179,,,,,,,0.11614000000000001,,
,,,,0.14617,,,0.15658,,,,,,,,0.10603,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,0.29234,,,,,,,,,,,,,,
0.18375999999999998,,,,,,,,,,,,0.2168,,,,
,,,,,,,,,,,,,0.24075,0.21503000000000003,,
,,,,,,,,,,,,,,,,
,,,,0.30471,,,0.3635,0.31272,,,,,,,,
,,,,,,0.39233,,,,,,,,,,
,,,,,,,,,,,,,,,,
,0.61916,,,,,0.43938,,,,,,,,,,
0.35953,,0.56024,,,,,,,,,,,,0.43458,,
,,,,,,,,,,,,0.4715,,,,
,,,,,,,,,,,,,,,,
,,0.55945,,,,,,,,0.50415,,,,,,
0.4281,,,,,,,,,0.59134,,,,,0.5019,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.5767800000000001,,,,
,,,,,,,,,,,,0.6033,,,,
,,0.65964,0.67285,,,,,0.60583,,,,,,,,
,,,,,0.58972,,,,,,,,,,,
,,,0.6681,,,,,,,,0.72849,,,,,
,,,0.66213,,,,,,,,0.73945,,,,,
,,,0.6521899999999999,0.48893000000000003,,,,,,,,,,0.6845100000000001,,
,,,,0.49106000000000005,,,,,,,,,,,,
,0.67961,,,,,,,,,,,,0.80348,,,
0.7074199999999999,,,,,0.60736,,,,,,,,,,,
,,,,,,,,,,,,,,0.75344,,
,,0.7417100000000001,,,,,,0.6768,,,0.8220299999999999,,,,,
,0.71228,,0.66885,,0.62395,0.72587,,,,,,,,,,0.85269
,,,,,,,,,,,,,,,,
,,,,0.51232,0.6241,,,0.71963,,,0.82981,,,,,
0.7821199999999999,,,,,,,,,,,,,,0.78766,,
,,,,,,0.74478,,,,,,,,,,
,,,0.67443,0.5206,,,,,,,,,,,,
,,,0.68128,,,,,,0.77004,,,0.80188,,,,
,,0.7771399999999999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
0.84355,,,,0.53152,,,,,,,,,,,,
0.8407,,0.79335,,,,,,,0.74955,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.7070000000000001,
,0.7388899999999999,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.75665,,,0.71022,
,,0.77107,,,,0.70913,,,0.71375,0.76866,,,0.77781,,,
0.81808,,,,,,,,,,,,,,,,
,,,,,,,,0.64565,,,,,,,,
0.81904,,,,0.51063,,,,,,,,,,,,
,,,,,,,,,,0.72778,,,0.7216600000000001,,,
,,,,,0.59162,,,0.61662,,,,,,,0.65737,
,,,,,,,,,,,,,,,,
,,,0.62133,,,,,0.5804600000000001,,,,,0.67045,,,
,,,,,,,,,,,,,,,0.59315,
,,,,,0.5563899999999999,,,,,,,,,,,
,,0.69214,,,,,,,0.60644,,,,,,,
,,,,,,,,0.51071,,,,,,,0.54987,
,,,,,,,,,,,,,0.5657399999999999,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
0.67068,,,,,,,,0.46697,,,,,,,,0.67516
,,,,,,0.5595600000000001,,0.45565,0.5363,,,0.54486,,,,
,,,,0.42558999999999997,,,,,,,,0.5311,,0.49996,,
,,,,,,,,,,,,,,,,
,0.5797100000000001,,,,,,,0.42081999999999997,0.50067,,,,,,,
0.588,,,,,,,,,,,0.44801,,,,,
,,0.59577,,0.39778,,,,,0.47667,,0.43982,,,0.45925,,
,,,,,,,,,,,,,,,,0.5665399999999999
,,0.57516,,0.38963000000000003,,,0.41846000000000005,,,,,,,,,
,0.5323,,,,,,,,,0.48256000000000004,0.41391999999999995,0.45652,,,,
0.5222100000000001,,,,,,0.48035,0.40659,,,,,,,,,
0.5130600000000001,,0.54767,,,,,,,,,,,,,,
,,,,,,,,,0.43208,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.38999,,,,,,,,,0.48682
,,,0.42253999999999997,0.35562,,,,,,,,,,,,0.48281999999999997
,,,0.41716000000000003,,,,0.38142,0.3499,0.41653,,,,,,,
,,,,,,,0.37790999999999997,,,,0.37422,,,,,
,,,,,,,,,,,0.36935999999999997,,,,,0.46273000000000003
,,,,,,,,,,,,,,0.37061,,
,,,,,,0.43176000000000003,,,,,,,,,,
,,,,,,,,,,,,,0.34724,,,
,,0.48057,0.39076,,,,,,,,,,,,,
,,,,,,,,,0.38687,,,,,,,
,,,,,0.36765,,,,,,,,,,,
0.44113,,,0.37726,,,,,,,,,,,,,
,,,,,0.35891,,0.34526,,,,,,,,,
,,,,,,0.39947,,,,,,,,,,
,,,,,,,,,,,,,,,,0.42386
0.42363,,,,,,,,,0.35814,,,,,,,
,,,,,,,,,,0.38958000000000004,,,,,0.28642,
,,,,0.29975999999999997,,,0.32644,,,,,,,,,0.40408
,,,,,,,,,,,,,,,0.28265,
,,,,,,,,,,,,,,,,
,,0.41465,,0.29124,,,,,,,,,,,,
,,,,,,,,,0.33536,,,,,,0.26997,
,,,,,,,,,,,0.29275,,,0.29521,0.265,
,,,,0.27931,,,,,,,,,0.27548,,0.26250999999999997,
,,,,,,,,,0.32406999999999997,,0.28536999999999996,,,,,
,,,,,,0.35428000000000004,,,,,0.28233,0.32627,,,0.25469,
,,,,,,,,,,,,,,,,
,,0.37921,,,,,,,,,,,,,,0.35824
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,0.34655,0.36989,0.3006,,,,0.28275,,,,,,,,,
,,,,,,,,,,,,,0.24488000000000001,,0.23244,
,,,,,,,,,,,0.25726,,,,,
,,,,,,,,,,,,,,0.2558,0.22568000000000002,
,,,,,0.26000999999999996,,0.24156,,,,,0.27048,,,,
,,,,,,,,,,,,,,,,
0.325,,,,,,,,,,,,,,0.24916999999999997,,
,,0.32236,,,,,0.21481,,,,0.21544000000000002,,,,,
,,,,,,,,,0.24195,,,,,,,
,,,,,0.22284,,,,,,,,,,0.20665,
,,,0.24120999999999998,,,,,,,,,,,,,
0.29405,,,,,,,,,,,,,0.21133000000000002,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,0.22078000000000003,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.1915,,,,0.20254,,0.20926,,,
,,,0.22024000000000002,,,,,,,,,,,,,
,,0.26750999999999997,,,,,,,,,,,,,,
0.26285,,,,,,,,,,,,0.21344000000000002,,,,
,,,,,,,,,,,0.1902,,,,0.18896,
,,,,,,,,,,,,,,,,
,,,,0.17103,,,,0.17363,,,,,,,,
,,,0.20179,,,,,,,,,,,0.19987,,
,,,0.19780999999999999,,,,,,,,,,,,,
,,,,0.1655,0.17941,,,,,0.2106,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.21026,,,,,,
,,,0.18813,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,0.21483000000000002,,,,0.16776,,,0.15642999999999999,,,,,,,,
0.22384,,,,,,,,,,,,,0.17602,,,
,,,,,,,,,,,,,,,,
