"energy";"time";"date";"hour";"stMU62_IMI_tmed";"season";"month";"day";"dow";"holiday"
133.097673901;2016-04-04;NA;14;19.7043064159783;2;4;4;2;0
130.477717294;2016-04-04;NA;15;19.338120077651;2;4;4;2;0
150.310432162667;2016-04-04;NA;16;19.2317685055271;2;4;4;2;0
162.533866827;2016-04-04;"2016-04-04 17:00:00";17;17.9;2;4;4;2;0
131.428581548;2016-04-04;"2016-04-04 18:00:00";18;17.6;2;4;4;2;0
101.592836424;2016-04-04;"2016-04-04 19:00:00";19;16.8;2;4;4;2;0
76.9447466585;2016-04-04;"2016-04-04 20:00:00";20;16.3;2;4;4;2;0
55.2647963576;2016-04-04;"2016-04-04 21:00:00";21;15.3;2;4;4;2;0
46.8690115894;2016-04-04;"2016-04-04 22:00:00";22;14.6;2;4;4;2;0
43.3915927152;2016-04-04;"2016-04-04 23:00:00";23;14.2;2;4;4;2;0
42.8469055115;2016-04-05;"2016-04-05 00:00:00";0;14.3;2;4;5;3;0
42.9786209786;2016-04-05;"2016-04-05 01:00:00";1;13.9;2;4;5;3;0
43.0062451371;2016-04-05;"2016-04-05 02:00:00";2;10.9;2;4;5;3;0
43.2911194766;2016-04-05;"2016-04-05 03:00:00";3;10.7;2;4;5;3;0
43.2371883664;2016-04-05;"2016-04-05 04:00:00";4;10;2;4;5;3;0
44.803218543;2016-04-05;"2016-04-05 05:00:00";5;9.2;2;4;5;3;0
48.8310838448;2016-04-05;"2016-04-05 06:00:00";6;9.5;2;4;5;3;0
68.8488406387;2016-04-05;"2016-04-05 07:00:00";7;10.3;2;4;5;3;0
112.705406642;2016-04-05;"2016-04-05 08:00:00";8;11.8;2;4;5;3;0
177.344168814;2016-04-05;"2016-04-05 09:00:00";9;11.7;2;4;5;3;0
192.087049686;2016-04-05;"2016-04-05 10:00:00";10;11.9;2;4;5;3;0
214.656631317;2016-04-05;"2016-04-05 11:00:00";11;13.6;2;4;5;3;0
188.235458131;2016-04-05;"2016-04-05 12:00:00";12;14.3;2;4;5;3;0
182.67950231;2016-04-05;"2016-04-05 13:00:00";13;14.7;2;4;5;3;0
141.657790083;2016-04-05;"2016-04-05 14:00:00";14;14.9;2;4;5;3;0
143.95560827;2016-04-05;"2016-04-05 15:00:00";15;14.6;2;4;5;3;0
176.552261152;2016-04-05;"2016-04-05 16:00:00";16;14.1;2;4;5;3;0
186.532695802;2016-04-05;"2016-04-05 17:00:00";17;14.5;2;4;5;3;0
148.764921795;2016-04-05;"2016-04-05 18:00:00";18;13.3;2;4;5;3;0
120.569081516;2016-04-05;"2016-04-05 19:00:00";19;12.6;2;4;5;3;0
78.1574291027;2016-04-05;"2016-04-05 20:00:00";20;12.2;2;4;5;3;0
47.1829858335;2016-04-05;"2016-04-05 21:00:00";21;12.5;2;4;5;3;0
45.5518942149;2016-04-05;"2016-04-05 22:00:00";22;13;2;4;5;3;0
44.2619723059;2016-04-05;"2016-04-05 23:00:00";23;12;2;4;5;3;0
44.9848543046;2016-04-06;"2016-04-06 00:00:00";0;12.2;2;4;6;4;0
45.1816718065;2016-04-06;"2016-04-06 01:00:00";1;12.4;2;4;6;4;0
43.3143563392;2016-04-06;"2016-04-06 02:00:00";2;12.1;2;4;6;4;0
44.3487929146;2016-04-06;"2016-04-06 03:00:00";3;11.3;2;4;6;4;0
44.2579570854;2016-04-06;"2016-04-06 04:00:00";4;11.7;2;4;6;4;0
44.5269122517;2016-04-06;"2016-04-06 05:00:00";5;12;2;4;6;4;0
50.6461109271;2016-04-06;"2016-04-06 06:00:00";6;11.9;2;4;6;4;0
70.5816381807;2016-04-06;"2016-04-06 07:00:00";7;11.4;2;4;6;4;0
115.469735084;2016-04-06;"2016-04-06 08:00:00";8;12.1;2;4;6;4;0
180.294859406;2016-04-06;"2016-04-06 09:00:00";9;13.2;2;4;6;4;0
202.920122865;2016-04-06;"2016-04-06 10:00:00";10;14.4;2;4;6;4;0
209.079712345;2016-04-06;"2016-04-06 11:00:00";11;16.1;2;4;6;4;0
194.737722999;2016-04-06;"2016-04-06 12:00:00";12;17.2;2;4;6;4;0
183.844941077;2016-04-06;"2016-04-06 13:00:00";13;19.1;2;4;6;4;0
137.023253142;2016-04-06;"2016-04-06 14:00:00";14;20.4;2;4;6;4;0
144.042589321;2016-04-06;"2016-04-06 15:00:00";15;20.5;2;4;6;4;0
161.393127882;2016-04-06;"2016-04-06 16:00:00";16;20.7;2;4;6;4;0
160.916383768;2016-04-06;"2016-04-06 17:00:00";17;20.4;2;4;6;4;0
139.034001735;2016-04-06;"2016-04-06 18:00:00";18;19.3;2;4;6;4;0
106.839195612;2016-04-06;"2016-04-06 19:00:00";19;18;2;4;6;4;0
80.101375523;2016-04-06;"2016-04-06 20:00:00";20;17.1;2;4;6;4;0
47.3475293595;2016-04-06;"2016-04-06 21:00:00";21;16.8;2;4;6;4;0
43.6029242829;2016-04-06;"2016-04-06 22:00:00";22;16.2;2;4;6;4;0
43.8866688741;2016-04-06;"2016-04-06 23:00:00";23;16;2;4;6;4;0
42.4415931711;2016-04-07;"2016-04-07 00:00:00";0;14.9;2;4;7;5;0
43.9688822554;2016-04-07;"2016-04-07 01:00:00";1;13.7;2;4;7;5;0
42.375991461;2016-04-07;"2016-04-07 02:00:00";2;12.6;2;4;7;5;0
40.2655496689;2016-04-07;"2016-04-07 03:00:00";3;12;2;4;7;5;0
41.0795500807;2016-04-07;"2016-04-07 04:00:00";4;11.5;2;4;7;5;0
41.4247959458;2016-04-07;"2016-04-07 05:00:00";5;11.3;2;4;7;5;0
48.551057947;2016-04-07;"2016-04-07 06:00:00";6;11.8;2;4;7;5;0
65.6080662252;2016-04-07;"2016-04-07 07:00:00";7;12.5;2;4;7;5;0
97.2667948222;2016-04-07;"2016-04-07 08:00:00";8;14.9;2;4;7;5;0
155.170205178;2016-04-07;"2016-04-07 09:00:00";9;16.8;2;4;7;5;0
185.070158968;2016-04-07;"2016-04-07 10:00:00";10;18.8;2;4;7;5;0
173.922552755;2016-04-07;"2016-04-07 11:00:00";11;20.5;2;4;7;5;0
172.800082919;2016-04-07;"2016-04-07 12:00:00";12;22;2;4;7;5;0
159.13056541;2016-04-07;"2016-04-07 13:00:00";13;22;2;4;7;5;0
123.541757498;2016-04-07;"2016-04-07 14:00:00";14;22.2;2;4;7;5;0
129.63959106;2016-04-07;"2016-04-07 15:00:00";15;21.7;2;4;7;5;0
160.600665088;2016-04-07;"2016-04-07 16:00:00";16;20.9;2;4;7;5;0
165.817022718;2016-04-07;"2016-04-07 17:00:00";17;20.1;2;4;7;5;0
140.679832721;2016-04-07;"2016-04-07 18:00:00";18;18.8;2;4;7;5;0
108.143636701;2016-04-07;"2016-04-07 19:00:00";19;17.4;2;4;7;5;0
77.1642033058;2016-04-07;"2016-04-07 20:00:00";20;16.7;2;4;7;5;0
49.0540533742;2016-04-07;"2016-04-07 21:00:00";21;15.6;2;4;7;5;0
44.7297268212;2016-04-07;"2016-04-07 22:00:00";22;14.3;2;4;7;5;0
45.174031457;2016-04-07;"2016-04-07 23:00:00";23;13;2;4;7;5;0
43.6731321493;2016-04-08;"2016-04-08 00:00:00";0;11.9;2;4;8;6;0
43.6494340759;2016-04-08;"2016-04-08 01:00:00";1;11;2;4;8;6;0
42.7247880794;2016-04-08;"2016-04-08 02:00:00";2;10.5;2;4;8;6;0
42.4078727975;2016-04-08;"2016-04-08 03:00:00";3;11.7;2;4;8;6;0
43.3846619707;2016-04-08;"2016-04-08 04:00:00";4;11.2;2;4;8;6;0
44.0477814569;2016-04-08;"2016-04-08 05:00:00";5;11;2;4;8;6;0
47.2219878195;2016-04-08;"2016-04-08 06:00:00";6;11.1;2;4;8;6;0
64.5731164852;2016-04-08;"2016-04-08 07:00:00";7;11.6;2;4;8;6;0
95.8823672322;2016-04-08;"2016-04-08 08:00:00";8;13.3;2;4;8;6;0
146.039695682;2016-04-08;"2016-04-08 09:00:00";9;13.2;2;4;8;6;0
191.090416065;2016-04-08;"2016-04-08 10:00:00";10;11.4;2;4;8;6;0
201.52872127;2016-04-08;"2016-04-08 11:00:00";11;12.8;2;4;8;6;0
189.808382901;2016-04-08;"2016-04-08 12:00:00";12;16.2;2;4;8;6;0
171.695674991;2016-04-08;"2016-04-08 13:00:00";13;17.9;2;4;8;6;0
122.099163203;2016-04-08;"2016-04-08 14:00:00";14;19;2;4;8;6;0
113.981462279;2016-04-08;"2016-04-08 15:00:00";15;19.8;2;4;8;6;0
111.339979477;2016-04-08;"2016-04-08 16:00:00";16;19.5;2;4;8;6;0
106.78594876;2016-04-08;"2016-04-08 17:00:00";17;19.4;2;4;8;6;0
97.1597715966;2016-04-08;"2016-04-08 18:00:00";18;18.5;2;4;8;6;0
89.5534732279;2016-04-08;"2016-04-08 19:00:00";19;15.3;2;4;8;6;0
70.3737388119;2016-04-08;"2016-04-08 20:00:00";20;14.8;2;4;8;6;0
51.6677529373;2016-04-08;"2016-04-08 21:00:00";21;13.6;2;4;8;6;0
42.8687514408;2016-04-08;"2016-04-08 22:00:00";22;12.6;2;4;8;6;0
42.8272643263;2016-04-08;"2016-04-08 23:00:00";23;10.4;2;4;8;6;0
42.5814344361;2016-04-09;"2016-04-09 00:00:00";0;9.6;2;4;9;7;0
41.3899243843;2016-04-09;"2016-04-09 01:00:00";1;8.9;2;4;9;7;0
42.1531367728;2016-04-09;"2016-04-09 02:00:00";2;9.3;2;4;9;7;0
40.3104269607;2016-04-09;"2016-04-09 03:00:00";3;8.7;2;4;9;7;0
41.2560154084;2016-04-09;"2016-04-09 04:00:00";4;7.5;2;4;9;7;0
41.4973549254;2016-04-09;"2016-04-09 05:00:00";5;7;2;4;9;7;0
42.8259402985;2016-04-09;"2016-04-09 06:00:00";6;7;2;4;9;7;0
42.5787325188;2016-04-09;"2016-04-09 07:00:00";7;8.6;2;4;9;7;0
42.9368356733;2016-04-09;"2016-04-09 08:00:00";8;12.7;2;4;9;7;0
43.2364793526;2016-04-09;"2016-04-09 09:00:00";9;15.5;2;4;9;7;0
42.1698471761;2016-04-09;"2016-04-09 10:00:00";10;17.9;2;4;9;7;0
41.2372005268;2016-04-09;"2016-04-09 11:00:00";11;19.7;2;4;9;7;0
41.2902795616;2016-04-09;"2016-04-09 12:00:00";12;20.9;2;4;9;7;0
41.2429736463;2016-04-09;"2016-04-09 13:00:00";13;21.9;2;4;9;7;0
41.2800760886;2016-04-09;"2016-04-09 14:00:00";14;22.8;2;4;9;7;0
41.6885893271;2016-04-09;"2016-04-09 15:00:00";15;22.2;2;4;9;7;0
41.8147622483;2016-04-09;"2016-04-09 16:00:00";16;20.8;2;4;9;7;0
42.543279676;2016-04-09;"2016-04-09 17:00:00";17;20.2;2;4;9;7;0
43.7440772809;2016-04-09;"2016-04-09 18:00:00";18;19.3;2;4;9;7;0
43.2362283942;2016-04-09;"2016-04-09 19:00:00";19;18;2;4;9;7;0
41.5144166389;2016-04-09;"2016-04-09 20:00:00";20;17.5;2;4;9;7;0
41.3355272727;2016-04-09;"2016-04-09 21:00:00";21;15.7;2;4;9;7;0
40.8693735537;2016-04-09;"2016-04-09 22:00:00";22;13.3;2;4;9;7;0
41.1967091074;2016-04-09;"2016-04-09 23:00:00";23;12;2;4;9;7;0
41.232307947;2016-04-10;"2016-04-10 00:00:00";0;10.8;2;4;10;1;0
39.985731706;2016-04-10;"2016-04-10 01:00:00";1;10.2;2;4;10;1;0
39.7739637022;2016-04-10;"2016-04-10 02:00:00";2;10.2;2;4;10;1;0
40.2861677741;2016-04-10;"2016-04-10 03:00:00";3;9.6;2;4;10;1;0
39.7272315825;2016-04-10;"2016-04-10 04:00:00";4;8.8;2;4;10;1;0
41.4199018303;2016-04-10;"2016-04-10 05:00:00";5;8.4;2;4;10;1;0
42.3848729205;2016-04-10;"2016-04-10 06:00:00";6;8.5;2;4;10;1;0
41.5593646698;2016-04-10;"2016-04-10 07:00:00";7;10.5;2;4;10;1;0
42.9533717749;2016-04-10;"2016-04-10 08:00:00";8;13.4;2;4;10;1;0
42.4840711838;2016-04-10;"2016-04-10 09:00:00";9;15.8;2;4;10;1;0
41.4998968221;2016-04-10;"2016-04-10 10:00:00";10;17.6;2;4;10;1;0
42.2149101333;2016-04-10;"2016-04-10 11:00:00";11;19.5;2;4;10;1;0
41.842566179;2016-04-10;"2016-04-10 12:00:00";12;21.1;2;4;10;1;0
42.3183887739;2016-04-10;"2016-04-10 13:00:00";13;22.6;2;4;10;1;0
41.8256849273;2016-04-10;"2016-04-10 14:00:00";14;22.9;2;4;10;1;0
40.5013085555;2016-04-10;"2016-04-10 15:00:00";15;22.6;2;4;10;1;0
41.8366535576;2016-04-10;"2016-04-10 16:00:00";16;21.6;2;4;10;1;0
43.6242582781;2016-04-10;"2016-04-10 17:00:00";17;20.8;2;4;10;1;0
43.575660596;2016-04-10;"2016-04-10 18:00:00";18;19.6;2;4;10;1;0
45.0955546358;2016-04-10;"2016-04-10 19:00:00";19;18.5;2;4;10;1;0
42.0354817881;2016-04-10;"2016-04-10 20:00:00";20;16.8;2;4;10;1;0
42.4818252425;2016-04-10;"2016-04-10 21:00:00";21;15.2;2;4;10;1;0
42.4415791224;2016-04-10;"2016-04-10 22:00:00";22;13.8;2;4;10;1;0
40.8880716382;2016-04-10;"2016-04-10 23:00:00";23;12.9;2;4;10;1;0
41.1734072997;2016-04-11;"2016-04-11 00:00:00";0;12.3;2;4;11;2;0
40.8134605767;2016-04-11;"2016-04-11 01:00:00";1;11.9;2;4;11;2;0
40.4595101824;2016-04-11;"2016-04-11 02:00:00";2;11.2;2;4;11;2;0
40.9619648845;2016-04-11;"2016-04-11 03:00:00";3;10.9;2;4;11;2;0
40.637562646;2016-04-11;"2016-04-11 04:00:00";4;10.8;2;4;11;2;0
41.0119734219;2016-04-11;"2016-04-11 05:00:00";5;10.6;2;4;11;2;0
50.7945299003;2016-04-11;"2016-04-11 06:00:00";6;10.7;2;4;11;2;0
65.7594488833;2016-04-11;"2016-04-11 07:00:00";7;11.9;2;4;11;2;0
97.7513832159;2016-04-11;"2016-04-11 08:00:00";8;14.6;2;4;11;2;0
149.148218417;2016-04-11;"2016-04-11 09:00:00";9;17.2;2;4;11;2;0
167.548296358;2016-04-11;"2016-04-11 10:00:00";10;18.6;2;4;11;2;0
179.115400676;2016-04-11;"2016-04-11 11:00:00";11;19.9;2;4;11;2;0
183.724371901;2016-04-11;"2016-04-11 12:00:00";12;21.5;2;4;11;2;0
167.774278748;2016-04-11;"2016-04-11 13:00:00";13;22;2;4;11;2;0
141.026225166;2016-04-11;"2016-04-11 14:00:00";14;22.2;2;4;11;2;0
139.040409678;2016-04-11;"2016-04-11 15:00:00";15;22.2;2;4;11;2;0
161.740990984;2016-04-11;"2016-04-11 16:00:00";16;21.5;2;4;11;2;0
159.561439429;2016-04-11;"2016-04-11 17:00:00";17;20.6;2;4;11;2;0
140.794129297;2016-04-11;"2016-04-11 18:00:00";18;19.3;2;4;11;2;0
103.303697715;2016-04-11;"2016-04-11 19:00:00";19;17.8;2;4;11;2;0
83.0766921677;2016-04-11;"2016-04-11 20:00:00";20;16.9;2;4;11;2;0
56.4248130459;2016-04-11;"2016-04-11 21:00:00";21;15.2;2;4;11;2;0
50.0656883042;2016-04-11;"2016-04-11 22:00:00";22;13.8;2;4;11;2;0
48.3393699984;2016-04-11;"2016-04-11 23:00:00";23;12.9;2;4;11;2;0
48.1709990296;2016-04-12;"2016-04-12 00:00:00";0;12.2;2;4;12;3;0
46.9691544563;2016-04-12;"2016-04-12 01:00:00";1;11.8;2;4;12;3;0
45.898334153;2016-04-12;"2016-04-12 02:00:00";2;11.4;2;4;12;3;0
46.9820281681;2016-04-12;"2016-04-12 03:00:00";3;10.9;2;4;12;3;0
47.1699428602;2016-04-12;"2016-04-12 04:00:00";4;10.4;2;4;12;3;0
46.5046186597;2016-04-12;"2016-04-12 05:00:00";5;10.2;2;4;12;3;0
54.8048658257;2016-04-12;"2016-04-12 06:00:00";6;9.6;2;4;12;3;0
66.4755954936;2016-04-12;"2016-04-12 07:00:00";7;10.7;2;4;12;3;0
98.0594463788;2016-04-12;"2016-04-12 08:00:00";8;13.6;2;4;12;3;0
141.552642878;2016-04-12;"2016-04-12 09:00:00";9;16.8;2;4;12;3;0
151.486078563;2016-04-12;"2016-04-12 10:00:00";10;19.6;2;4;12;3;0
164.275082781;2016-04-12;"2016-04-12 11:00:00";11;21.3;2;4;12;3;0
177.411456954;2016-04-12;"2016-04-12 12:00:00";12;22.7;2;4;12;3;0
161.77939107;2016-04-12;"2016-04-12 13:00:00";13;23.4;2;4;12;3;0
143.870597892;2016-04-12;"2016-04-12 14:00:00";14;24.2;2;4;12;3;0
161.914683333;2016-04-12;"2016-04-12 15:00:00";15;24.1;2;4;12;3;0
166.189678698;2016-04-12;"2016-04-12 16:00:00";16;23.4;2;4;12;3;0
160.604918497;2016-04-12;"2016-04-12 17:00:00";17;22.9;2;4;12;3;0
146.187831683;2016-04-12;"2016-04-12 18:00:00";18;21.9;2;4;12;3;0
110.452203462;2016-04-12;"2016-04-12 19:00:00";19;20.8;2;4;12;3;0
83.7953063653;2016-04-12;"2016-04-12 20:00:00";20;19.6;2;4;12;3;0
56.0212962837;2016-04-12;"2016-04-12 21:00:00";21;17.6;2;4;12;3;0
53.14430445;2016-04-12;"2016-04-12 22:00:00";22;17.1;2;4;12;3;0
52.9593199274;2016-04-12;"2016-04-12 23:00:00";23;15.7;2;4;12;3;0
51.5238458212;2016-04-13;"2016-04-13 00:00:00";0;15.5;2;4;13;4;0
50.6367259069;2016-04-13;"2016-04-13 01:00:00";1;14.6;2;4;13;4;0
50.3886666667;2016-04-13;"2016-04-13 02:00:00";2;14.1;2;4;13;4;0
49.7843117745;2016-04-13;"2016-04-13 03:00:00";3;14.4;2;4;13;4;0
50.5997166548;2016-04-13;"2016-04-13 04:00:00";4;14.1;2;4;13;4;0
50.9855716643;2016-04-13;"2016-04-13 05:00:00";5;14.6;2;4;13;4;0
55.7947475248;2016-04-13;"2016-04-13 06:00:00";6;13;2;4;13;4;0
72.5073501449;2016-04-13;"2016-04-13 07:00:00";7;14.8;2;4;13;4;0
97.1423927676;2016-04-13;"2016-04-13 08:00:00";8;18.3;2;4;13;4;0
136.603643627;2016-04-13;"2016-04-13 09:00:00";9;20.1;2;4;13;4;0
156.667998844;2016-04-13;"2016-04-13 10:00:00";10;20.8;2;4;13;4;0
163.818449913;2016-04-13;"2016-04-13 11:00:00";11;21.6;2;4;13;4;0
177.960564044;2016-04-13;"2016-04-13 12:00:00";12;22.5;2;4;13;4;0
161.497069077;2016-04-13;"2016-04-13 13:00:00";13;23.4;2;4;13;4;0
133.328771523;2016-04-13;"2016-04-13 14:00:00";14;23.8;2;4;13;4;0
126.391900323;2016-04-13;"2016-04-13 15:00:00";15;24.1;2;4;13;4;0
148.861164246;2016-04-13;"2016-04-13 16:00:00";16;23.9;2;4;13;4;0
151.940502994;2016-04-13;"2016-04-13 17:00:00";17;22.7;2;4;13;4;0
137.93607482;2016-04-13;"2016-04-13 18:00:00";18;22;2;4;13;4;0
104.698517015;2016-04-13;"2016-04-13 19:00:00";19;20.7;2;4;13;4;0
73.630620402;2016-04-13;"2016-04-13 20:00:00";20;20;2;4;13;4;0
56.1428647466;2016-04-13;"2016-04-13 21:00:00";21;18.9;2;4;13;4;0
51.0216749885;2016-04-13;"2016-04-13 22:00:00";22;16.4;2;4;13;4;0
51.5566374172;2016-04-13;"2016-04-13 23:00:00";23;15.5;2;4;13;4;0
49.7546175497;2016-04-14;"2016-04-14 00:00:00";0;14.6;2;4;14;5;0
48.5633294702;2016-04-14;"2016-04-14 01:00:00";1;13.3;2;4;14;5;0
49.3934834437;2016-04-14;"2016-04-14 02:00:00";2;12.8;2;4;14;5;0
47.8341643274;2016-04-14;"2016-04-14 03:00:00";3;11.9;2;4;14;5;0
46.7252462687;2016-04-14;"2016-04-14 04:00:00";4;11.6;2;4;14;5;0
47.4124271523;2016-04-14;"2016-04-14 05:00:00";5;10.6;2;4;14;5;0
52.6770960265;2016-04-14;"2016-04-14 06:00:00";6;10.4;2;4;14;5;0
69.5274304636;2016-04-14;"2016-04-14 07:00:00";7;12.1;2;4;14;5;0
106.090208609;2016-04-14;"2016-04-14 08:00:00";8;15.3;2;4;14;5;0
132.578933775;2016-04-14;"2016-04-14 09:00:00";9;17.8;2;4;14;5;0
161.206609272;2016-04-14;"2016-04-14 10:00:00";10;20;2;4;14;5;0
172.232113639;2016-04-14;"2016-04-14 11:00:00";11;21.8;2;4;14;5;0
186.602459576;2016-04-14;"2016-04-14 12:00:00";12;23.5;2;4;14;5;0
166.243848353;2016-04-14;"2016-04-14 13:00:00";13;24.8;2;4;14;5;0
134.526022721;2016-04-14;"2016-04-14 14:00:00";14;25.5;2;4;14;5;0
144.546342094;2016-04-14;"2016-04-14 15:00:00";15;25.2;2;4;14;5;0
168.769875869;2016-04-14;"2016-04-14 16:00:00";16;24.8;2;4;14;5;0
165.07453745;2016-04-14;"2016-04-14 17:00:00";17;24.4;2;4;14;5;0
141.459846656;2016-04-14;"2016-04-14 18:00:00";18;23.1;2;4;14;5;0
110.924725166;2016-04-14;"2016-04-14 19:00:00";19;21.6;2;4;14;5;0
82.8474560146;2016-04-14;"2016-04-14 20:00:00";20;19.3;2;4;14;5;0
61.4801126187;2016-04-14;"2016-04-14 21:00:00";21;16.9;2;4;14;5;0
56.6596231405;2016-04-14;"2016-04-14 22:00:00";22;15.9;2;4;14;5;0
51.8315400142;2016-04-14;"2016-04-14 23:00:00";23;14.5;2;4;14;5;0
51.6631073111;2016-04-15;"2016-04-15 00:00:00";0;13.9;2;4;15;6;0
51.0372023824;2016-04-15;"2016-04-15 01:00:00";1;13.4;2;4;15;6;0
50.8678364826;2016-04-15;"2016-04-15 02:00:00";2;13.9;2;4;15;6;0
50.8183740703;2016-04-15;"2016-04-15 03:00:00";3;13.6;2;4;15;6;0
49.3745174129;2016-04-15;"2016-04-15 04:00:00";4;14.2;2;4;15;6;0
51.4005314173;2016-04-15;"2016-04-15 05:00:00";5;14.2;2;4;15;6;0
56.1166809917;2016-04-15;"2016-04-15 06:00:00";6;13.2;2;4;15;6;0
65.4910213887;2016-04-15;"2016-04-15 07:00:00";7;13.8;2;4;15;6;0
94.710281523;2016-04-15;"2016-04-15 08:00:00";8;16.5;2;4;15;6;0
136.381244196;2016-04-15;"2016-04-15 09:00:00";9;18.8;2;4;15;6;0
152.745648957;2016-04-15;"2016-04-15 10:00:00";10;20.8;2;4;15;6;0
158.948089444;2016-04-15;"2016-04-15 11:00:00";11;22.4;2;4;15;6;0
162.715663099;2016-04-15;"2016-04-15 12:00:00";12;23;2;4;15;6;0
154.863811258;2016-04-15;"2016-04-15 13:00:00";13;24;2;4;15;6;0
127.20463187;2016-04-15;"2016-04-15 14:00:00";14;25.4;2;4;15;6;0
107.595301328;2016-04-15;"2016-04-15 15:00:00";15;25.1;2;4;15;6;0
108.817417795;2016-04-15;"2016-04-15 16:00:00";16;24.7;2;4;15;6;0
103.761412252;2016-04-15;"2016-04-15 17:00:00";17;23.9;2;4;15;6;0
89.431689593;2016-04-15;"2016-04-15 18:00:00";18;22.6;2;4;15;6;0
76.6837027911;2016-04-15;"2016-04-15 19:00:00";19;21.4;2;4;15;6;0
65.7736712824;2016-04-15;"2016-04-15 20:00:00";20;19.9;2;4;15;6;0
52.0826934252;2016-04-15;"2016-04-15 21:00:00";21;17.3;2;4;15;6;0
51.9357047355;2016-04-15;"2016-04-15 22:00:00";22;16.3;2;4;15;6;0
50.244252073;2016-04-15;"2016-04-15 23:00:00";23;15.5;2;4;15;6;0
50.7551751727;2016-04-16;"2016-04-16 00:00:00";0;15;2;4;16;7;0
50.6974638498;2016-04-16;"2016-04-16 01:00:00";1;14.8;2;4;16;7;0
48.6781719117;2016-04-16;"2016-04-16 02:00:00";2;13.6;2;4;16;7;0
49.8969172186;2016-04-16;"2016-04-16 03:00:00";3;13.4;2;4;16;7;0
49.3131761589;2016-04-16;"2016-04-16 04:00:00";4;12.1;2;4;16;7;0
48.9233455445;2016-04-16;"2016-04-16 05:00:00";5;11.5;2;4;16;7;0
50.527531315;2016-04-16;"2016-04-16 06:00:00";6;10.5;2;4;16;7;0
47.8590298072;2016-04-16;"2016-04-16 07:00:00";7;13.7;2;4;16;7;0
47.0898968275;2016-04-16;"2016-04-16 08:00:00";8;17.8;2;4;16;7;0
46.4351726648;2016-04-16;"2016-04-16 09:00:00";9;21.1;2;4;16;7;0
46.8071589404;2016-04-16;"2016-04-16 10:00:00";10;23.1;2;4;16;7;0
48.3993020908;2016-04-16;"2016-04-16 11:00:00";11;24.8;2;4;16;7;0
48.5443638;2016-04-16;"2016-04-16 12:00:00";12;26.2;2;4;16;7;0
48.0436874397;2016-04-16;"2016-04-16 13:00:00";13;27;2;4;16;7;0
49.3979982369;2016-04-16;"2016-04-16 14:00:00";14;26.4;2;4;16;7;0
47.4870159823;2016-04-16;"2016-04-16 15:00:00";15;26.1;2;4;16;7;0
45.2723178808;2016-04-16;"2016-04-16 16:00:00";16;24.9;2;4;16;7;0
45.747432704;2016-04-16;"2016-04-16 17:00:00";17;24.5;2;4;16;7;0
44.3996616177;2016-04-16;"2016-04-16 18:00:00";18;23.3;2;4;16;7;0
45.7778446526;2016-04-16;"2016-04-16 19:00:00";19;23;2;4;16;7;0
47.0997789702;2016-04-16;"2016-04-16 20:00:00";20;21.2;2;4;16;7;0
48.8718640133;2016-04-16;"2016-04-16 21:00:00";21;20.4;2;4;16;7;0
49.0681663866;2016-04-16;"2016-04-16 22:00:00";22;20.1;2;4;16;7;0
48.1266182545;2016-04-16;"2016-04-16 23:00:00";23;19.6;2;4;16;7;0
45.6485574994;2016-04-17;"2016-04-17 00:00:00";0;18.9;2;4;17;1;0
46.2416776859;2016-04-17;"2016-04-17 01:00:00";1;19.3;2;4;17;1;0
45.3353225704;2016-04-17;"2016-04-17 02:00:00";2;19.6;2;4;17;1;0
45.4298943182;2016-04-17;"2016-04-17 03:00:00";3;18.7;2;4;17;1;0
45.7064951208;2016-04-17;"2016-04-17 04:00:00";4;17.9;2;4;17;1;0
44.8917987891;2016-04-17;"2016-04-17 05:00:00";5;17.6;2;4;17;1;0
48.2432309138;2016-04-17;"2016-04-17 06:00:00";6;17.4;2;4;17;1;0
44.8591056106;2016-04-17;"2016-04-17 07:00:00";7;18.6;2;4;17;1;0
43.5008518506;2016-04-17;"2016-04-17 08:00:00";8;21.6;2;4;17;1;0
45.35236323;2016-04-17;"2016-04-17 09:00:00";9;22;2;4;17;1;0
44.5454749839;2016-04-17;"2016-04-17 10:00:00";10;22.9;2;4;17;1;0
43.3271039349;2016-04-17;"2016-04-17 11:00:00";11;23.9;2;4;17;1;0
43.9204930801;2016-04-17;"2016-04-17 12:00:00";12;25.1;2;4;17;1;0
44.3314577114;2016-04-17;"2016-04-17 13:00:00";13;25.2;2;4;17;1;0
45.2085267682;2016-04-17;"2016-04-17 14:00:00";14;25;2;4;17;1;0
44.507288804;2016-04-17;"2016-04-17 15:00:00";15;24.7;2;4;17;1;0
42.98832;2016-04-17;"2016-04-17 16:00:00";16;24.9;2;4;17;1;0
44.1768078513;2016-04-17;"2016-04-17 17:00:00";17;24.5;2;4;17;1;0
45.0391005646;2016-04-17;"2016-04-17 18:00:00";18;23.2;2;4;17;1;0
44.2488066424;2016-04-17;"2016-04-17 19:00:00";19;22.2;2;4;17;1;0
45.9530863514;2016-04-17;"2016-04-17 20:00:00";20;21.4;2;4;17;1;0
47.0626053068;2016-04-17;"2016-04-17 21:00:00";21;19.5;2;4;17;1;0
47.7704093993;2016-04-17;"2016-04-17 22:00:00";22;18.3;2;4;17;1;0
