"date";"IDdevice";"tintMean";"tintSd";"timesOn";"tsetMean";"tsetSd"
"2016-12-29";322963264;23.4272727272727;2.91613992357569;25;23.6;0.816496580927726
"2016-12-30";322962844;25.625;2.26457269119015;10;26;0
"2016-12-30";322962856;25.825;2.2957340300745;9;28.7777777777778;0.666666666666667
"2016-12-30";322962926;24.8970588235294;2.5189566495864;21;25;0
"2016-12-30";322962954;25.9166666666667;3.07403849092333;17;24;0
"2016-12-30";322962956;25.6785714285714;3.31077588093757;13;28;0
"2016-12-30";322962972;25.5714285714286;3.70657199554901;13;28;0
"2016-12-30";322962996;24.7426470588235;2.94792191802418;37;21;0
"2016-12-30";322963006;25.390625;3.61705478496806;34;28;0
"2016-12-30";322963010;27.5119047619048;2.21823951080442;24;29;0
"2016-12-30";322963020;25.0294117647059;1.76644299529166;16;26;0
"2016-12-30";322963038;25.4861111111111;1.97298219205312;18;26;0
"2016-12-30";322963040;25.7222222222222;2.84556184649398;22;28;0
"2016-12-30";322963106;25.9878048780488;3.0010160880901;23;29;0
"2016-12-30";322963122;26;2.33375846467208;12;27;0
"2016-12-30";322963172;24.5;2.45875060659973;8;24;0
"2016-12-30";322963200;24.6527777777778;1.96408111024331;22;25;0
"2016-12-30";322963204;25.3358208955224;3.29874638688871;6;24;0
"2016-12-30";322963208;22.4602272727273;2.39997795836273;36;26;0
"2016-12-30";322963212;25.5441176470588;3.35547591450427;6;24;0
"2016-12-30";322963218;23.6602564102564;2.61798672243663;19;23;0
"2016-12-30";322963222;23.5401785714286;3.44659277687788;22;29;0
"2016-12-30";322963226;26.0588235294118;2.25088217999861;22;29;0
"2016-12-30";322963228;24.0454545454545;3.1478708533056;20;26;0
"2016-12-30";322963246;26.3979591836735;2.51449877344028;12;29;0
"2016-12-30";322963256;26.9893617021277;2.6157743921591;12;24;0
"2016-12-30";322963264;25.468085106383;1.87200269218716;12;24;0
"2017-01-02";322962872;26.6011235955056;2.70855103758207;46;28.7391304347826;0.681005224606999
"2017-01-02";322962874;26.5430107526882;2.71835139654543;53;28.7735849056604;0.639756847859532
"2017-01-02";322962956;24.7916666666667;2.99969805243746;13;27;0
"2017-01-02";322962972;25.3333333333333;2.73331565918641;13;27;0
"2017-01-02";322962996;24.0448717948718;2.58641041107532;53;21;0
"2017-01-02";322963040;25.0769230769231;2.66806854177132;9;29;0
"2017-01-02";322963208;23.1951219512195;2.4896737958528;32;27.5;1.01600101600152
"2017-01-02";322963222;25.7611940298507;3.17704623748464;28;29;0
"2017-01-02";322963226;24.1323529411765;2.13665280403511;21;29;0
"2017-01-02";322963244;25.5916666666667;3.58964101253455;8;29;0
"2017-01-02";322963246;23.7;1.87553913817428;21;29;0
"2017-01-03";322962830;26.1323529411765;2.12598933664695;27;26.5185185185185;0.893152169409445
"2017-01-03";322962844;25.8;3.17194333016779;15;26;0
"2017-01-03";322962856;25.55;2.66217570554227;7;29;0
"2017-01-03";322962862;24.7608695652174;2.49830860658162;26;25;0
"2017-01-03";322962864;25.09;3.04840205715073;23;24;0
"2017-01-03";322962872;25.3989361702128;3.01303600258463;50;27.74;0.63277813115286
"2017-01-03";322962874;25.395;3.14489726189566;50;27.82;0.595561816733595
"2017-01-03";322962926;24.7906976744186;2.45005480536256;26;25;0
"2017-01-03";322962954;24.1785714285714;2.38907345171134;13;24;0
"2017-01-03";322962970;25.55;2.65664424052029;23;25;0
"2017-01-03";322962994;25.8888888888889;2.53809361370285;8;22;0
"2017-01-03";322962996;25.22;2.88054700020815;27;21;0
"2017-01-03";322963006;24.9480519480519;2.64896257695499;27;28.4444444444444;0.506369683541833
"2017-01-03";322963010;25.9468085106383;2.99679909409369;25;29;0
"2017-01-03";322963016;26.0833333333333;2.97969317691796;19;28.5263157894737;1.12390297389803
"2017-01-03";322963020;25.4464285714286;2.01998939176847;22;26.0454545454545;0.375090176747726
"2017-01-03";322963032;25.8103448275862;2.57880714777564;15;25.8;1.01418510567422
"2017-01-03";322963038;26.4464285714286;1.75509462504366;21;26.2857142857143;0.462910049886276
"2017-01-03";322963040;25.1;3.01833477725487;12;29;0
"2017-01-03";322963042;24.94;1.99123077517399;11;26;0
"2017-01-03";322963106;25.6666666666667;3.01279323501018;16;29;0
"2017-01-03";322963166;25.1;2.18925949646385;11;25;0
"2017-01-03";322963174;24.25;2.39023749742942;11;25;0
"2017-01-03";322963196;23.75;3;26;25;0
"2017-01-03";322963200;24;2.90837079645206;12;25;0
"2017-01-03";322963208;24.0288461538462;2.8976215086239;35;27.8571428571429;0.355035801248363
"2017-01-03";322963222;26.9514563106796;2.89820309704133;44;28.5909090909091;0.816064914716784
"2017-01-03";322963226;25.8888888888889;2.54104626084872;58;29;0
"2017-01-03";322963228;26.375;2.02340472142047;11;26;0
"2017-01-03";322963244;27.2701149425287;3.03257948926778;11;27.9090909090909;1.37510330190466
"2017-01-03";322963246;27.4938271604938;2.43861362658234;25;29;0
"2017-01-03";322963250;26.0779220779221;2.36624415792219;9;24.8333333333333;2.04124145231932
"2017-01-03";322963252;26.4078947368421;2.29885555050883;9;24.8333333333333;2.04124145231932
"2017-01-03";322963260;27.3197674418605;2.62108283718735;26;29;0
"2017-01-03";322963266;27.2560975609756;2.56188094291538;14;29;0
"2017-01-04";322962844;24.3333333333333;2.32737334062816;7;26;0
"2017-01-04";322962862;24.3;1.97122152121832;12;25;0
"2017-01-04";322962864;24.6071428571429;2.18542876825096;12;24;0
"2017-01-04";322962872;23.9949494949495;3.32852157342718;23;27.9565217391304;0.208514414057075
"2017-01-04";322962874;24.3018018018018;3.07355234162752;29;27.9655172413793;0.185695338177052
"2017-01-04";322962926;24.5;2.39791576165636;10;25;0
"2017-01-04";322962954;25.328125;3.03636395189824;12;25.5;0.904534033733291
"2017-01-04";322962964;26.2820512820513;2.75488769423134;14;24;0
"2017-01-04";322962970;25.7142857142857;2.87952542386183;32;25;0
"2017-01-04";322962994;25.2058823529412;2.98693232361939;18;22;0
"2017-01-04";322962996;25.7380952380952;2.83969702789235;12;21;0
"2017-01-04";322963006;26.4803921568627;3.02317843388994;28;29;0
"2017-01-04";322963010;25.7040816326531;3.29759755880913;22;29;0
"2017-01-04";322963016;26.4146341463415;2.61701747946109;17;29;0
"2017-01-04";322963020;25.1290322580645;1.98732543021806;21;26;0
"2017-01-04";322963038;25.4655172413793;1.93617366806452;24;26.6666666666667;0.481543412343077
"2017-01-04";322963040;26.0833333333333;2.7325727845729;16;29;0
"2017-01-04";322963042;22.5681818181818;1.87270783413608;2;27;0
"2017-01-04";322963094;23.6785714285714;1.83562128297356;10;24;0
"2017-01-04";322963104;25.125;2.39997258756275;11;26.6363636363636;0.504524979109513
"2017-01-04";322963106;26.0192307692308;2.69251098133608;18;29;0
"2017-01-04";322963162;24.78125;1.57023087474422;16;23.6875;1.53704261489394
"2017-01-04";322963200;23.8120805369128;1.96461648659883;33;24.8484848484848;0.36410954062721
"2017-01-04";322963208;23.3024691358025;2.62640321107794;35;27.7714285714286;0.942016431907211
"2017-01-04";322963210;24.8840579710145;2.973096187103;4;24.75;0.5
"2017-01-04";322963218;25.8876404494382;2.79381704616393;13;23.4615384615385;1.12660142429822
