3_1,4_1,4_2,5_1,5--3,6--1,6--2,6--5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unnamed: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,386622,322575,23070,198702,217551,231855,40512,70848,149841,106920,175869,155328,161406,143922,124590,78495,23136,112581,217551,83895,238854,107892,161406,23136,index,Data,46980,105516,112581,10023,90948,17238,161406,107538,105516,78756,15360,203796,10023,107538,18762
,,,,,-2298.84183,-3195.416316,,,-1940.816425,,-1514.115296,-1712.927151,-2187.552344,-2232.197495,-2309.550895,,-521.7084577,-1219.370876,,,-4787.384263,-2142.432894,-2188.73366,,58,-5105.198429,,-1031.805587,-1199.705452,,-1381.834589,,-2211.601601,-2225.523951,-1035.011972,-1307.253306,,-3457.321216,,-2152.12615,-460.1613235
,,,,,-2298.701801,-3181.150551,,,-1940.592473,,-1511.259035,-1712.158965,-2178.818648,-2231.91487,-2309.377122,,-521.3824934,-1215.59746,,,-4770.405323,-2141.500601,-2180.210229,,59,-5089.681614,,-1031.535456,-1195.136603,,-1373.453075,,-2200.947016,-2211.909416,-1034.601746,-1306.385502,,-3454.349481,,-2139.83749,-457.0820317
,,,,,-2297.792269,-3166.15973,,,-1940.073722,,-1510.116271,-1711.306206,-2170.046368,-2229.246578,-2309.199482,,-520.4993178,-1211.238901,,,-4755.313211,-2140.500899,-2170.997992,,60,-5066.063737,,-1030.928214,-1194.622567,,-1364.0957,,-2193.730414,-2210.725887,,-1305.004426,,-3442.481676,,-2135.83476,-456.7862454
,,,,,-2297.388996,-3161.679349,,,-1939.788419,,-1509.593729,-1710.791791,-2163.437936,-2228.09447,-2309.071853,,-520.0106228,-1204.593366,,,-4738.685898,-2139.716293,-2162.179897,,61,-5050.757991,,-1030.58871,-1187.307178,,-1354.070078,,-2181.681047,-2182.199483,,-1304.163954,,-3438.617184,,-2113.958216,-450.626136
,,,,,-2297.206124,-3153.796993,,,-1939.560914,,-1507.990012,-1709.89802,-2154.017478,-2226.242072,-2308.966388,,-519.3220116,-1201.46964,,,-4725.478372,-2138.91362,-2153.927562,,62,-5033.743671,,-1030.313762,-1185.242965,,-1350.141511,,-2173.955975,-2169.413349,,-1303.294012,,-3434.30177,,-2102.945976,-447.9012766
,,,,,-2296.641078,-3126.24147,,,-1939.284868,,-1507.175951,-1709.388774,-2147.729254,-2225.320988,,,-518.9137161,-1197.970683,,,-4720.313179,-2138.320851,-2146.779597,,63,-5015.454894,,-1029.986421,-1182.989223,,-1345.021285,,-2165.732122,-2165.058708,,-1302.489872,,-3429.330077,,-2095.298743,-443.0456645
,,,,,-2296.355792,-3116.584921,,,-1939.08895,,-1506.536543,-1708.883658,-2138.535101,-2224.32519,,,-518.459822,-1193.964626,,,-4700.005428,-2137.617956,-2142.807336,,64,-5007.898282,,-1029.750294,-1180.411966,,-1327.651084,,-2158.08654,-2142.371075,,-1301.758607,,-3423.803627,,-2080.964961,-440.5070214
,,,,,-2296.148954,-3106.625633,,,-1938.896332,,-1505.728256,-1708.463853,-2132.570561,-2223.237373,,,-517.9532244,-1189.701613,,,-4689.732027,-2137.215463,-2133.19373,,65,-4997.682205,,-1029.515951,-1177.620468,,-1321.116642,,-2150.400058,-2130.727025,,-1301.144056,,-3419.014968,,-2071.511548,-437.6314253
,,,,,-2295.848696,-3096.063694,,,-1938.767918,,-1505.161093,-1708.027502,-2125.972853,-2222.264453,,,-517.4943091,-1188.03499,,,-4672.076362,-2136.420056,-2127.704538,,66,-4966.666422,,-1029.354064,-1175.844395,,-1314.34413,,-2143.978766,-2122.792768,,-1300.762208,,-3416.521316,,-2062.324762,-434.2988872
,,,,,-2295.652962,-3090.849355,,,-1938.595441,,-1504.594049,-1707.705466,-2118.895592,-2221.540255,,,-517.1474475,-1182.59712,,,-4662.369318,-2135.977941,-2119.350532,,67,-4954.721889,,-1029.145641,-1175.138249,,-1307.214749,,-2140.791372,-2107.305627,,-1300.022259,,-3411.983877,,-2058.925875,-431.1283185
,,,,,-2295.468652,-3082.697812,,,,,-1504.179963,-1707.604864,-2115.506011,-2221.114623,,,-516.9658178,-1180.734303,,,-4651.613925,-2135.54212,-2114.354068,,68,-4942.118851,,-1029.033382,-1171.640935,,-1304.436387,,-2131.679843,-2097.196205,,-1299.578503,,-3409.331597,,-2047.563467,-428.5675071
,,,,,,-3067.635874,,,,,-1503.673859,-1707.134859,-2111.459052,-2220.162715,,,-516.4572608,-1178.636626,,,-4639.637663,-2135.201315,-2108.7781,,69,-4928.469454,,-1028.805345,-1170.162237,,-1299.012898,,-2126.682152,-2087.490865,,,,-3406.592331,,-2044.514976,-426.9947402
,,,,,,-3061.33513,,,,,-1503.372837,-1706.928042,-2100.645452,-2219.608577,,,-516.1688595,-1176.205473,,,-4630.285753,-2134.790339,-2102.556493,,70,-4920.534757,,-1028.684777,-1168.837861,,-1287.377587,,-2118.797758,-2084.690118,,,,-3404.115666,,-2026.921368,-423.2505542
,,,,,,-3054.300461,,,,,-1502.852726,-1706.559336,-2096.330509,-2219.162386,,,-515.9603054,-1173.480891,,,-4621.759207,-2134.507523,-2097.581695,,71,-4909.913332,,-1028.567372,-1168.171885,,-1282.846865,,-2114.206856,-2072.223604,,,,-3401.649773,,-2019.244739,-420.899878
,,,,,,-3046.168151,,,,,-1502.557414,-1706.381994,-2091.757206,-2218.589365,,,-515.6117574,-1171.035451,,,-4621.036801,,-2093.285284,,72,-4891.669383,,,-1166.505823,,-1277.852091,,-2109.085879,-2069.789338,,,,-3399.642832,,-2012.244043,-418.8946378
,,,,,,-3037.635457,,,,,-1502.259499,-1706.197052,-2086.787672,-2218.176183,,,-515.3784471,-1169.740026,,,-4603.445582,,-2092.870876,,73,-4883.350888,,,-1165.670427,,-1272.105255,,-2103.359401,-2049.387464,,,,-3398.583026,,-2008.944804,-416.1879641
,,,,,,-3037.473714,,,,,-1501.995251,-1706.005219,-2083.490673,-2217.767887,,,-515.1604909,-1167.586207,,,-4595.712974,,-2084.131401,,74,-4873.927502,,,-1164.023502,,-1266.355121,,-2098.718739,-2040.954339,,,,-3395.896885,,-1999.405331,-414.0978373
,,,,,,-3021.959091,,,,,-1501.745565,-1705.879891,-2079.723125,-2217.527472,,,,-1166.258163,,,-4592.930452,,-2080.259314,,75,-4862.906109,,,-1163.16118,,-1261.956196,,-2094.688717,-2033.525836,,,,-3394.400965,,-1994.689575,-411.9073608
,,,,,,-3017.676325,,,,,-1501.545798,-1705.759545,-2073.948711,-2217.127316,,,,-1164.863509,,,-4579.694314,,-2079.077842,,76,-4851.059449,,,-1162.254256,,-1258.369503,,-2094.076722,-2031.067097,,,,-3392.284872,,-1984.420379,-410.4910712
,,,,,,-3012.915268,,,,,-1501.436212,-1705.575828,-2071.123306,-2216.959134,,,,-1163.559836,,,-4572.933211,,-2072.208648,,77,-4849.2435,,,-1161.336849,,-1253.31601,,-2086.11127,-2020.020263,,,,-3391.033951,,-1978.972095,-408.1269192
,,,,,,-3007.341272,,,,,-1501.188028,,-2067.916068,-2216.445132,,,,-1162.326403,,,-4568.191001,,-2068.832024,,78,-4829.434151,,,-1161.153022,,-1249.58065,,-2082.479521,-2015.390871,,,,-3389.651787,,-1973.127867,-407.0148413
,,,,,,-3001.085994,,,,,-1501.050479,,-2064.184902,-2216.200982,,,,-1161.280528,,,-4559.61894,,-2066.669857,,79,-4823.403126,,,-1160.653195,,-1245.735241,,-2081.068109,-2002.828107,,,,-3388.122983,,-1967.113178,-403.6972017
,,,,,,-2996.406993,,,,,,,-2060.14168,-2215.974121,,,,-1160.645186,,,-4553.967849,,-2062.151694,,80,-4816.606265,,,-1158.945504,,-1243.305523,,-2074.982174,-1996.724869,,,,-3386.788257,,-1966.580854,-401.9364051
,,,,,,-2994.125818,,,,,,,-2058.664496,-2215.834799,,,,-1159.315088,,,-4548.489465,,-2059.332132,,81,-4808.568192,,,-1158.397024,,-1239.193921,,-2071.811877,-1990.322595,,,,-3385.760639,,-1963.348367,-400.1820259
,,,,,,-2986.876418,,,,,,,-2053.155655,-2215.584232,,,,-1158.516808,,,-4546.348378,,-2056.731496,,82,-4799.406122,,,-1157.843772,,-1237.257908,,-2069.567754,-1984.002205,,,,-3385.323703,,-1949.990874,-398.9577901
,,,,,,-2983.326511,,,,,,,-2051.253102,-2215.444824,,,,-1158.406167,,,-4539.724563,,-2056.358891,,83,-4792.10937,,,-1157.265119,,-1231.732382,,-2065.570594,-1977.925642,,,,-3383.709869,,-1945.709151,-396.8807501
,,,,,,-2979.846922,,,,,,,-2049.092874,-2215.20808,,,,-1156.915384,,,-4537.883082,,-2052.911496,,84,-4788.418759,,,-1156.947269,,-1228.846093,,-2062.919102,-1972.43096,,,,-3382.863314,,-1941.346668,-395.5716292
,,,,,,-2977.26872,,,,,,,-2046.552648,-2215.07648,,,,-1156.263272,,,-4527.883806,,-2052.585882,,85,-4778.166399,,,-1156.50478,,-1225.981121,,-2060.355393,-1967.775481,,,,-3382.334995,,-1936.72163,-393.4184945
,,,,,,-2973.40079,,,,,,,-2043.659308,-2214.938314,,,,-1155.236796,,,-4523.538314,,-2046.691046,,86,-4772.82143,,,-1155.791339,,-1223.892841,,-2059.40555,-1961.56033,,,,-3381.22308,,-1934.602843,-392.0676765
,,,,,,-2970.809355,,,,,,,-2041.103602,-2214.799283,,,,-1154.706831,,,-4519.578141,,-2044.486798,,87,-4767.433015,,,-1155.482546,,-1220.661647,,-2056.302424,-1956.733754,,,,-3380.546413,,-1930.815036,-390.5599819
,,,,,,-2967.233058,,,,,,,-2039.746711,,,,,-1154.119064,,,-4517.650671,,-2042.693816,,88,-4763.137613,,,-1155.139374,,-1218.548864,,-2055.515786,-1953.032762,,,,-3379.964473,,-1923.809747,-388.9239668
,,,,,,-2964.873904,,,,,,,-2037.136363,,,,,-1153.456474,,,-4512.381692,,-2042.542821,,89,-4757.28748,,,-1154.747927,,-1215.389516,,-2050.729812,-1947.000566,,,,-3379.279809,,-1920.900683,-388.2476824
,,,,,,-2962.23492,,,,,,,-2035.587506,,,,,-1152.813195,,,-4509.763822,,-2039.578199,,90,-4753.105899,,,-1154.333482,,-1213.356496,,-2048.69,-1942.678143,,,,-3378.75211,,-1917.626097,-387.2928982
,,,,,,-2959.328462,,,,,,,-2033.965532,,,,,-1152.34848,,,-4504.215082,,-2038.65117,,91,-4752.608939,,,-1154.182703,,-1211.091054,,-2046.862879,-1939.190534,,,,-3378.2056,,-1913.797331,-384.4368229
,,,,,,-2957.329678,,,,,,,-2032.49521,,,,,-1152.000949,,,-4501.27641,,-2035.14753,,92,-4744.877232,,,-1153.641463,,-1208.624019,,-2046.092186,-1933.984284,,,,-3377.799221,,-1909.681617,-383.3206541
,,,,,,-2955.467679,,,,,,,-2030.944239,,,,,-1151.451715,,,-4498.138271,,-2033.678427,,93,-4741.637118,,,-1153.461157,,-1207.286454,,-2043.573173,-1930.126464,,,,-3377.28941,,-1909.029214,-382.1245324
,,,,,,-2952.060752,,,,,,,-2029.681404,,,,,-1151.075012,,,-4494.921298,,-2032.218879,,94,-4734.706314,,,-1153.258424,,-1205.791042,,-2042.41697,-1926.531852,,,,-3376.991336,,-1902.126374,-380.8011321
,,,,,,-2950.403053,,,,,,,-2029.076845,,,,,-1150.721857,,,-4494.558479,,-2030.910142,,95,-4731.335961,,,-1153.0238,,-1202.200373,,-2039.688917,-1922.505512,,,,-3376.401546,,-1900.031634,-379.9235049
,,,,,,-2948.56627,,,,,,,-2027.249523,,,,,,,,-4492.854765,,-2029.445894,,96,-4727.656158,,,-1152.760813,,-1200.677099,,-2038.312043,-1919.123019,,,,-3376.064277,,-1897.65949,-378.8680849
,,,,,,-2946.48575,,,,,,,-2026.256695,,,,,,,,-4485.971339,,-2028.25375,,97,-4723.599258,,,-1152.520477,,-1199.026118,,-2036.862361,-1915.529074,,,,-3375.722418,,-1894.846724,-377.2052576
,,,,,,-2944.566464,,,,,,,-2024.725428,,,,,,,,-4483.781429,,-2027.43344,,98,-4720.85025,,,-1152.391167,,-1197.186468,,-2035.413528,-1913.05485,,,,-3375.436975,,-1891.615558,-376.3784452
,,,,,,-2943.031891,,,,,,,-2023.833568,,,,,,,,-4481.55728,,-2025.913214,,99,-4717.878744,,,-1152.193968,,-1195.749453,,-2034.107151,-1909.458694,,,,-3375.109783,,-1888.825075,-375.4236734
,,,,,,-2942.120652,,,,,,,-2022.836562,,,,,,,,-4479.209942,,-2024.906384,,100,-4713.005941,,,-1152.067957,,-1194.341957,,-2032.904595,-1907.770098,,,,-3374.867391,,-1887.317543,-374.2885063
,,,,,,-2939.94121,,,,,,,-2021.716098,,,,,,,,-4478.108056,,-2024.348977,,101,-4710.596882,,,-1151.934002,,-1194.014191,,-2031.846046,-1902.613474,,,,,,-1884.105759,-373.021956
,,,,,,-2938.622906,,,,,,,-2020.75661,,,,,,,,-4476.22553,,-2022.873839,,102,-4707.860901,,,-1151.804063,,-1191.353264,,-2030.573132,-1899.877908,,,,,,-1882.2616,-372.4731305
,,,,,,-2937.51589,,,,,,,-2019.963509,,,,,,,,-4472.795997,,-2021.997361,,103,-4704.668389,,,-1151.69025,,-1190.084087,,-2029.553574,-1897.232996,,,,,,-1880.327278,-370.7561809
,,,,,,-2936.063215,,,,,,,-2019.708408,,,,,,,,-4471.376762,,-2021.474844,,104,-4701.286803,,,-1151.588999,,-1189.328374,,-2028.724415,-1895.738847,,,,,,-1878.570641,-370.1161447
,,,,,,-2934.963193,,,,,,,-2018.310108,,,,,,,,-4469.786426,,-2020.227798,,105,-4698.903456,,,,,-1187.52839,,-2027.54387,-1892.444537,,,,,,-1876.655976,-369.3736339
,,,,,,-2933.82716,,,,,,,-2017.607256,,,,,,,,-4467.93948,,-2019.46745,,106,-4696.697523,,,,,-1186.440448,,-2026.664454,-1890.733112,,,,,,-1875.091279,-368.4812651
,,,,,,-2933.081083,,,,,,,-2017.220757,,,,,,,,-4465.968421,,-2018.879707,,107,-4694.23962,,,,,-1185.455398,,-2025.917596,-1886.986438,,,,,,-1874.317187,-367.4344051
,,,,,,-2931.912191,,,,,,,-2016.188026,,,,,,,,-4465.610206,,-2017.972162,,108,-4692.189928,,,,,,,-2024.934789,-1884.937806,,,,,,-1872.017973,-366.4323074
,,,,,,-2931.341436,,,,,,,-2015.585663,,,,,,,,-4462.414269,,-2017.329256,,109,-4689.980981,,,,,,,-2024.178562,-1882.752853,,,,,,-1870.732942,-365.8679211
,,,,,,-2929.799269,,,,,,,-2015.089211,,,,,,,,-4461.445367,,-2016.708766,,110,-4688.220603,,,,,,,-2023.454049,-1880.582298,,,,,,-1868.804535,-364.9495224
,,,,,,-2928.984685,,,,,,,-2014.417331,,,,,,,,-4460.352005,,-2016.528816,,111,-4686.099458,,,,,,,,-1878.5425,,,,,,-1867.645818,-364.3398766
,,,,,,-2928.179154,,,,,,,-2013.917275,,,,,,,,-4459.064031,,-2015.79207,,112,-4684.772822,,,,,,,,-1876.684468,,,,,,-1866.33282,-363.6718443
,,,,,,-2927.596974,,,,,,,-2013.401978,,,,,,,,-4457.595962,,,,113,-4682.174839,,,,,,,,-1875.163957,,,,,,-1864.832398,-363.0085404
,,,,,,-2926.703681,,,,,,,-2013.061384,,,,,,,,-4456.324427,,,,114,-4680.590631,,,,,,,,-1873.017715,,,,,,-1863.471732,-362.3819456
,,,,,,-2926.126309,,,,,,,-2012.52815,,,,,,,,-4455.641597,,,,115,-4678.937929,,,,,,,,-1871.399505,,,,,,-1862.379009,-361.8143163
,,,,,,-2925.255745,,,,,,,-2012.261342,,,,,,,,-4454.247703,,,,116,-4677.535417,,,,,,,,-1870.30594,,,,,,-1861.885728,-361.4195904
,,,,,,-2924.70336,,,,,,,-2011.571754,,,,,,,,-4453.442369,,,,117,-4675.849222,,,,,,,,-1868.115375,,,,,,-1860.097413,-360.6892387
,,,,,,-2924.093142,,,,,,,-2011.203854,,,,,,,,-4452.600139,,,,118,-4674.581872,,,,,,,,-1866.663756,,,,,,-1859.106261,-360.2009506
,,,,,,-2923.437207,,,,,,,-2010.836481,,,,,,,,-4451.834416,,,,119,-4674.396536,,,,,,,,-1865.687714,,,,,,-1858.444837,-360.0597617
,,,,,,-2923.112701,,,,,,,-2010.556863,,,,,,,,-4451.020264,,,,120,-4672.140222,,,,,,,,-1863.697506,,,,,,-1857.099435,-359.178985
,,,,,,-2922.727855,,,,,,,-2010.160144,,,,,,,,-4450.353501,,,,121,-4671.209639,,,,,,,,-1862.387028,,,,,,-1856.227947,-358.7346581
,,,,,,-2921.744177,,,,,,,-2009.890974,,,,,,,,-4450.012367,,,,122,-4669.05607,,,,,,,,-1861.334281,,,,,,-1855.436832,
,,,,,,-2921.346123,,,,,,,-2009.515696,,,,,,,,-4449.057544,,,,123,-4668.023642,,,,,,,,-1859.756333,,,,,,-1854.523061,
,,,,,,-2920.921145,,,,,,,-2009.26739,,,,,,,,-4448.520881,,,,124,-4666.90922,,,,,,,,-1858.59619,,,,,,-1853.776022,
,,,,,,-2920.454916,,,,,,,-2008.990612,,,,,,,,-4447.735325,,,,125,-4665.706753,,,,,,,,-1857.465838,,,,,,-1852.969678,
,,,,,,-2920.118056,,,,,,,-2008.688674,,,,,,,,-4447.261818,,,,126,-4665.091868,,,,,,,,-1857.192414,,,,,,-1852.310495,
,,,,,,-2919.764228,,,,,,,-2008.505096,,,,,,,,-4446.727581,,,,127,-4664.243753,,,,,,,,-1855.824388,,,,,,-1851.534071,
,,,,,,,,,,,,,-2008.320523,,,,,,,,-4446.120592,,,,128,-4662.467048,,,,,,,,,,,,,,-1851.020643,
,,,,,,,,,,,,,-2007.925196,,,,,,,,-4445.56968,,,,129,-4661.715707,,,,,,,,,,,,,,-1850.109898,
,,,,,,,,,,,,,-2007.74855,,,,,,,,-4445.135761,,,,130,-4660.883891,,,,,,,,,,,,,,-1849.533164,
,,,,,,,,,,,,,-2007.556137,,,,,,,,-4444.931323,,,,131,-4659.928644,,,,,,,,,,,,,,-1848.919061,
,,,,,,,,,,,,,-2007.341446,,,,,,,,-4444.241693,,,,132,-4659.002268,,,,,,,,,,,,,,-1848.356094,
,,,,,,,,,,,,,-2007.163795,,,,,,,,-4443.856972,,,,133,-4658.268465,,,,,,,,,,,,,,-1847.76025,
,,,,,,,,,,,,,-2007.003599,,,,,,,,-4443.596424,,,,134,-4657.734385,,,,,,,,,,,,,,-1847.270689,
,,,,,,,,,,,,,,,,,,,,,-4443.087356,,,,135,-4656.8003,,,,,,,,,,,,,,-1847.058207,
,,,,,,,,,,,,,,,,,,,,,-4442.756684,,,,136,-4656.164174,,,,,,,,,,,,,,-1846.319064,
,,,,,,,,,,,,,,,,,,,,,-4442.455766,,,,137,-4655.549567,,,,,,,,,,,,,,-1845.931488,
,,,,,,,,,,,,,,,,,,,,,-4442.11691,,,,138,-4655.368215,,,,,,,,,,,,,,-1845.272898,
,,,,,,,,,,,,,,,,,,,,,-4441.839272,,,,139,-4654.603638,,,,,,,,,,,,,,-1844.900302,
,,,,,,,,,,,,,,,,,,,,,-4441.540543,,,,140,-4654.475802,,,,,,,,,,,,,,-1844.483881,
,,,,,,,,,,,,,,,,,,,,,-4441.294509,,,,141,-4653.182792,,,,,,,,,,,,,,-1844.016197,
,,,,,,,,,,,,,,,,,,,,,-4441.013475,,,,142,-4652.656531,,,,,,,,,,,,,,-1843.649878,
,,,,,,,,,,,,,,,,,,,,,-4440.825195,,,,143,-4652.207698,,,,,,,,,,,,,,-1843.313254,
,,,,,,,,,,,,,,,,,,,,,-4440.503089,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-4440.298066,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-4440.080327,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-4439.880149,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-4439.673781,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-4439.503467,,,,,,,,,,,,,,,,,,,,
